Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Va. Acts Index	1976-1980	189	5	EMINENT DOMAIN	Citation	Condemnation proceedings; lengthens time before start if no settlement can be made. Amending § 15.1-238.1.	f	1	Va. Acts	1978				90		58	S.B.	62
Va. Acts Index	1976-1980	189	6	EMINENT DOMAIN	Citation	Eminent domain cases; disposition of funds to court in an account of a type which bears interest. Amending §§ 25-46.8, 25-46.28, 25-46.30 and 25-46.31	f	1	Va. Acts	1979				730		494	S.B.	613
Va. Acts Index	1976-1980	189	7	EMINENT DOMAIN	Citation	Land occupied by any railroad or public utility company; provisions for acquisition for highway purposes. Amending § 33.1-96	f	1	Va. Acts	1976				447		380	S.B.	446
Va. Acts Index	1976-1980	189	8	EMINENT DOMAIN	Citation	Mass transit on highways; provisions for acquiring property for such purposes. Adding § 33.1-90.2.	f	1	Va. Acts	1976				1136		724	S.B.	101
Va. Acts Index	1976-1980	189	9	EMINENT DOMAIN	Citation	Mileage allowances; provisions for reimbursement to jurors, sheriffs and criers, witnesses for the Commonwealth and other witnesses, commissioners in fiduciary cases and citizen members of county finance boards. Amending §§ 8-208.33, 14.1-105, 14.1-111, 14.1-189, 14.1-190, 19.2-278, 25-46.22 and 58-942	f	1	Va. Acts	1976				345		308	H.B.	140
Va. Acts Index	1976-1980	189	10	EMINENT DOMAIN	Citation	Municipal corporations; condemnation thereby. Amending § 15.1-898	f	1	Va. Acts	1978				583		411	H.B.	339
Va. Acts Index	1976-1980	189	11	EMINENT DOMAIN	Citation	Municipal corporations; condemnation thereby. Amending § 15.1-898	f	1	Va. Acts	1980				275		251	H.B.	6
Va. Acts Index	1976-1980	189	12	EMINENT DOMAIN	Citation	Property damage by construction or repair of highways; negotiations with owner by Highway and Transportation Commissioner. Amending § 33.1-89	f	1	Va. Acts	1976				503		430	S.B.	253
Va. Acts Index	1976-1980	189	13	EMINENT DOMAIN	Citation	Real estate; acquisition by State when voluntarily initiated by seller. Amending § 25-236	f	1	Va. Acts	1979				305		235	H.B.	1379
Va. Acts Index	1976-1980	189	14	EMINENT DOMAIN	Citation	Sanitary districts; powers concerning acquisition of rights, title, interest or easements in and to real estate. Amending § 21-118	f	1	Va. Acts	1976				718		585	H.B.	844
Va. Acts Index	1976-1980	189	15	EMINENT DOMAIN	Citation	School boards, city; deletes certain powers regarding condemnation or purchase of land. Amending § 22-97	f	1	Va. Acts	1978				599		430	S.B.	307
Va. Acts Index	1976-1980	189	16	EMINENT DOMAIN	Citation	Sewage disposal systems; acquisition of private or public property, condemnation. Amending § 15.1-320; adding § 15.1-320.1.	f	1	Va. Acts	1979				238		181	H.B.	1636
Va. Acts Index	1976-1980	189	17	EMINENT DOMAIN	Citation	Sewage disposal systems; condemnation of property. Amending § 15.1-238	f	1	Va. Acts	1979				448		303	S.B.	837
Va. Acts Index	1976-1980	189	18	EMINENT SCHOLARS PROGRAM	See	See: Educational Institutions	f	1										
Va. Acts Index	1976-1980	189	19	EMPLOYEES AND EMPLOYMENT	See	See: Labor and Employment	f	1										
Va. Acts Index	1976-1980	189	20	EMPLOYEES, STATE	See	See: Labor and Employment	f	1										
Va. Acts Index	1976-1980	189	21	EMPLOYMENT AGENCIES	See	See: Labor and Employment	f	1										
Va. Acts Index	1976-1980	189	22	EMPLOYMENT COMMISSION, VIRGINIA	See	See: Labor and Employment	f	1										
Va. Acts Index	1976-1980	189	23	EMPORIA, CITY OF	Citation	School division composed of Greensville County and Emporia City; school board and title to property Adding §§ 22-100.3:1 and 22-100.7:1.	f	1	Va. Acts	1977				1328		665	H.B.	2187
Va. Acts Index	1976-1980	190	1	ENDANGERED PLANT AND INSECT ACT	See	See: Agriculture, Horticulture and Food	f	1										
Va. Acts Index	1976-1980	190	2	ENERGY CRISIS	Citation	Arctic Gas Project; expressing support for Mackenzie River Valley Pipeline, which will afford the most feasible means of making Alaskan gas available	f	1	Va. Acts	1977				1566			H.J.R.	267
Va. Acts Index	1976-1980	190	3	ENERGY CRISIS	Citation	Building Officials and Code Administrators (BOCA) Energy Code; Board of Housing to study energy provisions thereof	f	1	Va. Acts	1978				1971			H.J.R.	141
Va. Acts Index	1976-1980	190	4	ENERGY CRISIS	Citation	Buildings, State-owned; those with showers to install fluid control devices during maintenance	f	1	Va. Acts	1977				1601			S.J.R.	126
Va. Acts Index	1976-1980	190	5	ENERGY CRISIS	Citation	Coal and coke, foreign; memorializing President of U.S. to promote increase in domestic consumption and cessation of importation	f	1	Va. Acts	1979				1340			H.J.R.	258
Va. Acts Index	1976-1980	190	6	ENERGY CRISIS	Citation	Coal and Energy Commission; continued, appropriation	f	1	Va. Acts	1976				1490			S.J.R.	11
Va. Acts Index	1976-1980	190	7	ENERGY CRISIS	Citation	Coal and Energy Commission; continued, appropriation	f	1	Va. Acts	1977				1593			S.J.R.	108
Va. Acts Index	1976-1980	190	8	ENERGY CRISIS	Citation	Coal and Energy Commission; created, annual reports. Adding §§ 9-145.1 through 9-145.4.	f	1	Va. Acts	1979				492		330	S.B.	829
Va. Acts Index	1976-1980	190	9	ENERGY CRISIS	Citation	Coal and Energy Commission; duties concerning development of alternative energy resources other than petroleum. Amending § 9-145.1.	f	1	Va. Acts	1980				226		214	S.B.	291
Va. Acts Index	1976-1980	190	10	ENERGY CRISIS	Citation	Coal and Energy Commission; increasing membership	f	1	Va. Acts	1978				2028			S.J.R.	53
Va. Acts Index	1976-1980	190	11	ENERGY CRISIS	Citation	Coal and Energy Research, Center for; created at Virginia Polytechnic Institute and State University, Coal Research and Development Advisory Committee also created	f	1	Va. Acts	1977				819		543	S.B.	761
Va. Acts Index	1976-1980	190	12	ENERGY CRISIS	Citation	Coal-fired units in State facilities; General Assembly expresses sense that where effective, oil-fired boilers should be converted thereto	f	1	Va. Acts	1980				1557			S.J.R.	19
Va. Acts Index	1976-1980	190	13	ENERGY CRISIS	Citation	Constitutional amendment; localities to exempt or partially exempt generating equipment used in manufacturing (first reference) Amending Section 6 of Article X.	f	1	Va. Acts	1979				1310		740	H.J.R.	213
Va. Acts Index	1976-1980	190	14	ENERGY CRISIS	Citation	Constitutional amendment; localities to exempt or partially exempt generating equipment used in manufacturing (second reference) Amending Section 6 of Article X.	f	1	Va. Acts	1980				1460		761	H.J.R.	34
Va. Acts Index	1976-1980	190	15	ENERGY CRISIS	Citation	Constitutional amendment; localities to exempt or partially exempt generating equipment used in manufacturing (submitting to qualified voters) Amending Section 6 of Article X.	f	1	Va. Acts	1980				92		80	H.B.	165
Va. Acts Index	1976-1980	190	16	ENERGY CRISIS	Citation	Electric utilities; subcommittee of House Committee on Corporations, Insurance and Banking to study economic incentives for improving generating facilities	f	1	Va. Acts	1980				1548			H.R.	22
Va. Acts Index	1976-1980	190	17	ENERGY CRISIS	Citation	Electric utility companies; State Corporation Commission to give approval of expenditures for and monitoring of new generation facilities and projected operation programs thereof. Amending § 56-234.3.	f	1	Va. Acts	1978				1151		700	H.B.	906
Va. Acts Index	1976-1980	190	18	ENERGY CRISIS	Citation	Electrical generating units; State Corporation Commission to perform overview activities to assure fuel and personnel costs are minimized	f	1	Va. Acts	1980				1539			H.J.R.	189
Va. Acts Index	1976-1980	190	19	ENERGY CRISIS	Citation	Energy; Subcommittee on Energy of House Committee on General Laws to study interrelationship between State and federal programs	f	1	Va. Acts	1978				2000			H.R.	11
Va. Acts Index	1976-1980	190	20	ENERGY CRISIS	Citation	Energy conservation and capital resources of public utilities; State Corporation Commission to investigate whether acts, practices, rates or charges are accurately calculated to promote same. Adding § 56-235.1	f	1	Va. Acts	1976				446		379	S.B.	445
Va. Acts Index	1976-1980	190	21	ENERGY CRISIS	Citation	Energy Conservation Month; designated as month of October	f	1	Va. Acts	1978				1967			H.J.R.	128
Va. Acts Index	1976-1980	190	22	ENERGY CRISIS	Citation	Energy saving devices; establishing a program of loans for the installation of same. Adding § 36-55.31:1.	f	1	Va. Acts	1977				647		431	S.B.	935
Va. Acts Index	1976-1980	190	23	ENERGY CRISIS	Citation	Energy saving devices; loans for such to be regulated by Housing Development Authority. Amending § 36-55.31:1.	f	1	Va. Acts	1978				1018		631	H.B.	100
Va. Acts Index	1976-1980	190	24	ENERGY CRISIS	Citation	Energy Study Commission; continued	f	1	Va. Acts	1977				1572			H.J.R.	296
Va. Acts Index	1976-1980	190	25	ENERGY CRISIS	Citation	Fuel Conversion Authority; created	f	1	Va. Acts	1980				235		223	S.B.	341
Va. Acts Index	1976-1980	190	26	ENERGY CRISIS	Citation	Housing and Community Development, Department of; powers and duties of Director to promulgate energy standards for existing buildings as required by federal law. Amending § 36-139	f	1	Va. Acts	1978				1221		737	H.B.	288
Va. Acts Index	1976-1980	190	27	ENERGY CRISIS	Citation	Insulation, home and business; State Corporation Commission to study financing by energy distributing companies	f	1	Va. Acts	1977				1600			S.J.R.	125
Va. Acts Index	1976-1980	191	1	ENERGY CRISIS	Citation	Natural gas; memorializing Congress to remove federal price controls on all new natural gas in interstate commerce	f	1	Va. Acts	1977				1534			H.J.R.	187
Va. Acts Index	1976-1980	191	2	ENERGY CRISIS	Citation	Personal property, tangible; energy conversion equipment of manufacturers classed separately. Amending § 58-831; adding § 58-831.01	f	1	Va. Acts	1979				521		351	H.B.	1438
Va. Acts Index	1976-1980	191	3	ENERGY CRISIS	Citation	Petroleum Products Supply Act, Emergency; created. Adding §§ 59.1-21.18:2, 59.1-21.18:3 and 59.1-21.18:4.	f	1	Va. Acts	1980				524		457	H.B.	769
Va. Acts Index	1976-1980	191	4	ENERGY CRISIS	Citation	Property exempt from taxation; includes certified solar energy equipment, facilities or devices. Adding § 58-16.4.	f	1	Va. Acts	1977				888		561	H.B.	1404
Va. Acts Index	1976-1980	191	5	ENERGY CRISIS	Citation	Property exempt from taxation; includes energy generating and cogenerating equipment. Adding § 58-16.5.	f	1	Va. Acts	1980				1040		675	H.B.	981
Va. Acts Index	1976-1980	191	6	ENERGY CRISIS	Citation	Retail Sales and Use Tax; exemptions include fuels for domestic consumption. Amending § 58-441.6; adding § 58-441.49:3.	f	1	Va. Acts	1980				1192		756	S.B.	162
Va. Acts Index	1976-1980	191	7	ENERGY CRISIS	Citation	School term; reduction due to severe weather conditions, energy shortage or power failure. Amending § 22-5.	f	1	Va. Acts	1977				400		316	H.B.	1645
Va. Acts Index	1976-1980	191	8	ENERGY CRISIS	Citation	Solar Easements Act; created for purpose of exposure of solar energy equipment, etc. Adding §§ 55-336, 55-337 and 55-338	f	1	Va. Acts	1978				479		323	H.B.	311
Va. Acts Index	1976-1980	191	9	ENERGY CRISIS	Citation	Solar energy; Board of Housing to develop and implement a training program on application and utilization thereof	f	1	Va. Acts	1978				1976			H.J.R.	147
Va. Acts Index	1976-1980	191	10	ENERGY CRISIS	Citation	Solar Energy Center; abolished as part of Science Museum of Virginia and created as part of Virginia Energy Office. Repealing § 9-65.2:1.	f	1	Va. Acts	1977				1006		601	H.B.	1451
Va. Acts Index	1976-1980	191	11	ENERGY CRISIS	Citation	Solid waste disposal; Solid Waste Commission to study	f	1	Va. Acts	1977				1548			H.J.R.	217
Va. Acts Index	1976-1980	191	12	ENERGY CRISIS	Citation	Southern Interstate Nuclear Compact; name changed to Southern States Energy Compact, policy and purpose, Board, powers, eligible parties. Amending Chapter 364, 1962 Acts	f	1	Va. Acts	1979				432		295	S.B.	906
Va. Acts Index	1976-1980	191	13	ENERGY CRISIS	Citation	Winterization Program; Governor to direct Adjutant General of National Guard to assist Energy Office in implementation thereof	f	1	Va. Acts	1978				1912			H.J.R.	9
Va. Acts Index	1976-1980	191	14	ENGINEERS, PROFESSIONAL	See	See: Professions and Occupations	f	1										
Va. Acts Index	1976-1980	191	15	ENVIRONMENTAL POLLUTION	Citation	Air Pollution Control Board; any owner violating or failing, neglecting or refusing to obey any rule, regulation, etc., of Board, shall be subject to a civil penalty Amending § 10-17.23	f	1	Va. Acts	1976				845		622	S.B.	543
Va. Acts Index	1976-1980	191	16	ENVIRONMENTAL POLLUTION	Citation	Air Pollution Control Board; assessment and collection of noncompliance penalties. Adding § 10-17.18:3.	f	1	Va. Acts	1979				70		65	H.B.	1355
Va. Acts Index	1976-1980	191	17	ENVIRONMENTAL POLLUTION	Citation	Air Pollution Control Board; determination of civil penalty for violation of rules, regulations and orders thereof. Amending § 10-17.23	f	1	Va. Acts	1978				683		475	H.B.	698
Va. Acts Index	1976-1980	191	18	ENVIRONMENTAL POLLUTION	Citation	Air Pollution Control Board; issuance of permits. Adding § 10-17.30:1.	f	1	Va. Acts	1978				1407		818	H.B.	699
Va. Acts Index	1976-1980	191	19	ENVIRONMENTAL POLLUTION	Citation	Air Pollution Control Board; qualifications of members. Amending § 10-17.12	f	1	Va. Acts	1979				155		117	S.B.	782
Va. Acts Index	1976-1980	191	20	ENVIRONMENTAL POLLUTION	Citation	Air Pollution Control Board; rules, regulations or variances thereto shall be filed in accordance with Virginia Register Act. Amending § 10-17.16	f	1	Va. Acts	1977				37		31	H.B.	1566
Va. Acts Index	1976-1980	191	21	ENVIRONMENTAL POLLUTION	Citation	Air Pollution Control Board; to establish annual emissions inspection of motor vehicles in certain localities, State Police to administer. Amending § & 10-17.18, 46.1-41 and 52-4; adding §§ 46.1-326.2 through 46.1-326.13	f	1	Va. Acts	1980				544		469	H.B.	116
Va. Acts Index	1976-1980	191	22	ENVIRONMENTAL POLLUTION	Citation	Air Pollution Control Study Commission; continued, appropriation	f	1	Va. Acts	1979				1376			S.J.R.	118
Va. Acts Index	1976-1980	191	23	ENVIRONMENTAL POLLUTION	Citation	Air Pollution Control Study Commission; created, appropriation	f	1	Va. Acts	1978				2020			S.J.R.	37
Va. Acts Index	1976-1980	191	24	ENVIRONMENTAL POLLUTION	Citation	Airports, commercial; economic, social and environmental effects on the location of such airport considered before permit granted. Amending so 5.1-8.	f	1	Va. Acts	1977				584		404	H.B.	783
Va. Acts Index	1976-1980	192	1	ENVIRONMENTAL POLLUTION	Citation	Clean Water Act of 1977; sense of body that requirements could be economically and expeditiously achieved if U.S. Environmental Protection Agency were permitted to reimburse localities before federal funds were available	f	1	Va. Acts	1979				1338			H.J.R.	254
Va. Acts Index	1976-1980	192	2	ENVIRONMENTAL POLLUTION	Citation	Dredged spoils from Hampton Roads area; Virginia Institute of Marine Science to develop a program for those disposed of in the open sea	f	1	Va. Acts	1976				1504			S.J.R.	45
Va. Acts Index	1976-1980	192	3	ENVIRONMENTAL POLLUTION	Citation	Dumping trash on highways or private property; penalties, sentence may be suspended on condition defendant volunteers to remove litter for a designated time. Amending §§ 33.1-346 and 33.1-346.1.	f	1	Va. Acts	1978				364		226	H.B.	769
Va. Acts Index	1976-1980	192	4	ENVIRONMENTAL POLLUTION	Citation	Environment, Council on; Governor to appoint chairman. Amending § 10-181	f	1	Va. Acts	1979				498		334	H.B.	1314
Va. Acts Index	1976-1980	192	5	ENVIRONMENTAL POLLUTION	Citation	Environment, Council on; members. Amending § 10-181	f	1	Va. Acts	1979				158		119	S.B.	800
Va. Acts Index	1976-1980	192	6	ENVIRONMENTAL POLLUTION	Citation	Environmental impact reports; planning for siting of major State projects. Amending §§ 10-17.107 through 10-17.112	f	1	Va. Acts	1977				1329		667	H.B.	787
Va. Acts Index	1976-1980	192	7	ENVIRONMENTAL POLLUTION	Citation	Environmental Protection Agency; opposition to special preferences in Ohio electric utility coal market in favor of Ohio coal producers	f	1	Va. Acts	1979				1367			H.J.R.	354
Va. Acts Index	1976-1980	192	8	ENVIRONMENTAL POLLUTION	Citation	Environmental Quality Act; multiple permit process, powers and duties of administrator, rules and regulations. Amending §§ 10-184.1 and 10-185; adding § 10-184.2.	f	1	Va. Acts	1976				544		466	H.B.	962
Va. Acts Index	1976-1980	192	9	ENVIRONMENTAL POLLUTION	Citation	Industrial waste; survey by each owner who operates a sewerage system, use permits shall be issued by Water Control Board Adding §§ 62.1-44.18:1 and 62.1-44.18:2.	f	1	Va. Acts	1976				849		626	S.B.	547
Va. Acts Index	1976-1980	192	10	ENVIRONMENTAL POLLUTION	Citation	Litter; Board of Education to increase its efforts to encourage students not to litter and to pick up what has been littered	f	1	Va. Acts	1976				1480			H.J.R.	131
Va. Acts Index	1976-1980	192	11	ENVIRONMENTAL POLLUTION	Citation	Litter control; intent and sense of General Assembly that problem should be uniform throughout State	f	1	Va. Acts	1978				1991			H.J.R.	174
Va. Acts Index	1976-1980	192	12	ENVIRONMENTAL POLLUTION	Citation	Litter Control Act; created. Amending § 18.2-140; adding §§ 10-197 through 10-213	f	1	Va. Acts	1976				1187		757	H.B.	455
Va. Acts Index	1976-1980	192	13	ENVIRONMENTAL POLLUTION	Citation	Litter Control Act; Department of Conservation and Economic Development authorized to expend funds to and enter into contracts with planning district commissions, collection and survey of litter. Amending §§ 10-201, 10-206 and 10-208	f	1	Va. Acts	1978				876		571	S.B.	53
Va. Acts Index	1976-1980	192	14	ENVIRONMENTAL POLLUTION	Citation	Litter Control Act; duties of Department of Conservation and Economic Development include making grants to localities for increased enforcement of antilitter ordinances and statutes. Amending § 10-206	f	1	Va. Acts	1977				53		39	S.B.	815
Va. Acts Index	1976-1980	192	15	ENVIRONMENTAL POLLUTION	Citation	Litter Control Act; follow-up litter surveys to be conducted, required regulations concerning litter receptacles placed on public recreational property. Amending §§ 10-199, 10-201 and 10-203	f	1	Va. Acts	1977				1015		609	S.B.	817
Va. Acts Index	1976-1980	192	16	ENVIRONMENTAL POLLUTION	Citation	Littering; issuance of summons, prepayment of fine. Amending §§ 33.1-346 and 33.1-346.1.	f	1	Va. Acts	1976				1242		773	H.B.	1237
Va. Acts Index	1976-1980	192	17	ENVIRONMENTAL POLLUTION	Citation	Motorcycles; none shall be operated unless equipped with muffler or other sound dissipative device. Adding § 46.1-302.3.	f	1	Va. Acts	1976				88		65	S.B.	435
Va. Acts Index	1976-1980	192	18	ENVIRONMENTAL POLLUTION	Citation	Oil Spill Contingency Fund; established. Adding § 62.1-44.34:3.	f	1	Va. Acts	1978				1399		815	H.B.	581
Va. Acts Index	1976-1980	192	19	ENVIRONMENTAL POLLUTION	Citation	Oil spill damage and cleanup costs; joint subcommittee of House Committee on Conservation and Natural Resources and Senate Committee on Agriculture, Conservation and Natural Resources to study whether liability limits established by federal law are in best interest of Commonwealth. Adding § 62.1-44.34:3.	f	1	Va. Acts	1978				1398		814	H.B.	580
Va. Acts Index	1976-1980	192	20	ENVIRONMENTAL POLLUTION	Citation	Oil spill liability; changes definition of "oil refinery" to "facility" as used within Article. Amending §§ 62.1-44.34:1 and 62.1-44.34:2.	f	1	Va. Acts	1976				74		51	S.B.	325
Va. Acts Index	1976-1980	192	21	ENVIRONMENTAL POLLUTION	Citation	Oil spillage; prohibited, liability, reporting requirements, civil penalties, exceptions. Amending §§ 62.1-44.34:1 and 62.1-44.34:2; adding §§ 62.1-44.34:3, 62.1-44.34:4 and 62.1-44.34:5; repealing § 62.1-44.34	f	1	Va. Acts	1978				1401		816	H.B.	582
Va. Acts Index	1976-1980	193	1	ENVIRONMENTAL POLLUTION	Citation	Public water supply; definitions, Board of Health to have control over same, penalties for violation. Amending §§ 62.1-45, 62.1-46, 62.1-47, 62.1-51, 62.1-53, 62.1-55, 62.1-57, 62.1-58, 62.1-59 and 62.1-62	f	1	Va. Acts	1977				9		7	H.B.	633
Va. Acts Index	1976-1980	193	2	ENVIRONMENTAL POLLUTION	Citation	Solid and hazardous wastes; additional powers and duties of management by Board of Health. Amending § 32.1-178	f	1	Va. Acts	1980				603		513	S.B.	298
Va. Acts Index	1976-1980	193	3	ENVIRONMENTAL POLLUTION	Citation	Solid waste disposal; Board of Health shall regulate and prescribe methods for disposition of toxic substances. Amending § 32-9.1.	f	1	Va. Acts	1976				846		624	S.B.	545
Va. Acts Index	1976-1980	193	4	ENVIRONMENTAL POLLUTION	Citation	Solid waste disposal; Solid Waste Commission to study	f	1	Va. Acts	1977				1548			H.J.R.	217
Va. Acts Index	1976-1980	193	5	ENVIRONMENTAL POLLUTION	Citation	Statute of limitations for certain prosecutions; includes cases of air and water pollution, obstructing State waters or discharge, dumping, or emission of any toxic substance. Amending § 19.2-8.	f	1	Va. Acts	1976				841		620	S.B.	540
Va. Acts Index	1976-1980	193	6	ENVIRONMENTAL POLLUTION	Citation	Toxic substances; provisions for issuance of administrative inspection warrants for inspection in connection with handling, production or emission thereof. Adding §§ 19.2-393 through 19.2-397	f	1	Va. Acts	1976				847		625	S.B.	546
Va. Acts Index	1976-1980	193	7	ENVIRONMENTAL POLLUTION	Citation	Wastewater Treatment and Disposal Systems Joint Subcommittee; continued	f	1	Va. Acts	1979				1320			H.J.R.	207
Va. Acts Index	1976-1980	193	8	ENVIRONMENTAL POLLUTION	Citation	Wastewater Treatment and Disposal Systems Joint Subcommittee; continued	f	1	Va. Acts	1980				1492			H.J.R.	57
Va. Acts Index	1976-1980	193	9	ENVIRONMENTAL POLLUTION	Citation	Wastewater treatment and disposal systems, residential; joint subcommittee of certain House and Senate committees created to study problems thereof	f	1	Va. Acts	1978				1972			H.J.R.	142
Va. Acts Index	1976-1980	193	10	ENVIRONMENTAL POLLUTION	Citation	Water, air and other pollution; payment of civil penalties into local treasury for abatement of environmental pollution. Amending §§ 10-17.23, 32.1-27 and 62.1-44.32	f	1	Va. Acts	1980				424		378	H.B.	722
Va. Acts Index	1976-1980	193	11	ENVIRONMENTAL POLLUTION	Citation	Water Control Board; may proceed directly for any past violations of any provision of Chapter. Amending § 62.1-44.15	f	1	Va. Acts	1976				842		621	S.B.	541
Va. Acts Index	1976-1980	193	12	EQUAL CREDIT OPPORTUNITY ACT	See	See: Trade and Commerce	f	1										
Va. Acts Index	1976-1980	193	13	EQUALITY OF RIGHTS	See	See: Discrimination	f	1										
Va. Acts Index	1976-1980	193	14	EROSION AND SEDIMENT CONTROL LAW	See	See: Drainage, Soil Conservation, Sanitation and Public Facilities Districts	f	1										
Va. Acts Index	1976-1980	193	15	ESCHEATED LANDS	See	See: Property and Conveyances	f	1										
Va. Acts Index	1976-1980	193	16	ESSEX COUNTY	Citation	School boards; salaries in Arlington, Essex, Fairfax, James City, New Kent and York Counties and Alexandria, Manassas and Manassas Park Cities. Amending § 22-67.2.	f	1	Va. Acts	1976				209		176	H.B.	114
Va. Acts Index	1976-1980	193	17	ESSEX COUNTY	Citation	School boards; salaries in Arlington, Essex, Fairfax, James City, New Kent and York Counties and Alexandria, Manassas and Manassas Park Cities. Amending § 22-67.2.	f	1	Va. Acts	1976				164		127	S.B.	111
Va. Acts Index	1976-1980	193	18	ESSEX COUNTY	Citation	Supervisors, boards of; salaries in Augusta, Bath, Buckingham, Carroll, Essex, Gloucester, Grayson, Hanover, Highland, King and Queen, King William, Mathews, Middlesex, Pittsylvania and Prince Edward Counties. Amending §§ 14.1-46 and 14.1-46.01	f	1	Va. Acts	1978				878		572	S.B.	119
Va. Acts Index	1976-1980	193	19	ESSEX COUNTY	Citation	Tappahannock, town of, charter; amending	f	1	Va. Acts	1976				486		415	S.B.	15
Va. Acts Index	1976-1980	193	20	ESTATES	See	See: Wills and Decedents Estates	f	1										
Va. Acts Index	1976-1980	193	21	ETHANOL	See	See: Alcoholic Beverages and Industrial Alcohol	f	1										
Va. Acts Index	1976-1980	194	1	EVIDENCE	See	See: Civil Remedies and Procedure	f	1										
Va. Acts Index	1976-1980	194	2	EXAMINATIONS, STATE BOARD	See	See: Professions and Occupations	f	1										
Va. Acts Index	1976-1980	194	3	EXCISE TAX	Citation	Apples; excise tax. Amending § 3.1-618	f	1	Va. Acts	1979				775		531	H.B.	1601
Va. Acts Index	1976-1980	194	4	EXCISE TAX	Citation	Apples: excise tax. Amending § 3.1-621	f	1	Va. Acts	1978				682		473	H.B.	640
Va. Acts Index	1976-1980	194	5	EXCISE TAX	Citation	Beer; increases excise tax. Amending §§ 4-40 and 4-108	f	1	Va. Acts	1976				1045		695	S.B.	238
Va. Acts Index	1976-1980	194	6	EXCISE TAX	Citation	Beer; retention of excise tax thereon at rate in effect on January 1, 1978. Amending §§ 4-40 and 4-108; repealing second enactment of Chapter 695, 1976 Acts	f	1	Va. Acts	1978				1361		795	H.B.	787
Va. Acts Index	1976-1980	194	7	EXCISE TAX	Citation	Excise tax; increased on beer and other beverages sold in certain containers, litter tax increased, soft drink excise tax imposed, effective dates. Amending §§ 4-40, 4-108, 10-201.1 and 10-206; adding § 58-404.02; repealing second enactment of Chapter 757, 1976 Acts	f	1	Va. Acts	1977				1045		616	H.B.	2123
Va. Acts Index	1976-1980	194	8	EXCISE TAX	Citation	Hogs; increases excise tax. Amending §§ 3.1-763.7 and 3.1-763.9; repealing § 3.1-763.13	f	1	Va. Acts	1979				74		72	H.B.	1765
Va. Acts Index	1976-1980	194	9	EXCISE TAX	Citation	Soft drinks; excise tax. Amending § 58-404.02	f	1	Va. Acts	1979				172		134	H.B.	1623
Va. Acts Index	1976-1980	194	10	EXCISE TAX	Citation	Sweet potatoes; provisions for referendum on question of levying an excise tax on growers, amount of tax, deductions, etc. Amending §§ 3.1-667, 3.1-668, 3.1-670, 3.1-672, 3.1-674 through 3.1-679 and 3.1-681	f	1	Va. Acts	1976				52		35	H.B.	65
Va. Acts Index	1976-1980	194	11	EXCISE TAX	Citation	Tobacco, bright flue-cured; rate of excise tax thereon. Amending § 3.1-328	f	1	Va. Acts	1980				102		87	H.B.	673
Va. Acts Index	1976-1980	194	12	EXPENSE ALLOWANCES	See	See: Costs, Fees, Salaries and Allowances	f	1										
Va. Acts Index	1976-1980	194	13	EXPLOSIVES	Citation	Convicts; unlawful to burn, destroy by use of explosives, etc., any publicly owned personal property in any penal institution, penalties. Amending § 53-291	f	1	Va. Acts	1978				531		361	H.B.	406
Va. Acts Index	1976-1980	194	14	EXPLOSIVES	Citation	Explosives; definition. Amending §§ 40.1-23 and 59.1-137	f	1	Va. Acts	1976				286		250	H.B.	374
Va. Acts Index	1976-1980	194	15	EXPLOSIVES	Citation	Explosives; V.A.L.C. to continue study on use thereof	f	1	Va. Acts	1978				2010			S.J.R.	15
Va. Acts Index	1976-1980	194	16	EXPLOSIVES	Citation	Explosives; V.A.L.C. to study use of	f	1	Va. Acts	1977				1610			S.J.R.	145
Va. Acts Index	1976-1980	194	17	EXPLOSIVES	Citation	Firebombs, explosive materials or devices; definitions, unlawful to possess, manufacture, use, etc. Amending § 18.2-85	f	1	Va. Acts	1976				616		526	H.B.	477
Va. Acts Index	1976-1980	194	18	EXPLOSIVES	Citation	Smoke bombs; unlawful to set off in any public building. Adding § 18.2-87.1.	f	1	Va. Acts	1976				188		153	H.B.	363
Va. Acts Index	1976-1980	194	19	FAIR ELECTIONS PRACTICES ACT	See	See: Elections	f	1										
Va. Acts Index	1976-1980	194	20	FAIR HOUSING LAW	See	See: Housing	f	1										
Va. Acts Index	1976-1980	194	21	FAIR TRADE ACT	See	See: Trade and Commerce	f	1										
Va. Acts Index	1976-1980	194	22	FAIRFAX, CITY OF	Citation	Charter; amending	f	1	Va. Acts	1976				130		101	S.B.	13
Va. Acts Index	1976-1980	194	23	FAIRFAX, CITY OF	Citation	Charter; amending	f	1	Va. Acts	1977				330		274	S.B.	563
Va. Acts Index	1976-1980	194	24	FAIRFAX, CITY OF	Citation	Charter; amending	f	1	Va. Acts	1978				766		514	H.B.	73
Va. Acts Index	1976-1980	194	25	FAIRFAX, CITY OF	Citation	Educational television; memorializing Federal Communications Commission to designate Channel 14 as such for Fairfax City	f	1	Va. Acts	1977				1562			H.J.R.	255
Va. Acts Index	1976-1980	194	26	FAIRFAX, CITY OF	Citation	Special elections and referendums; how conducted in Fairfax City. Amending § 24.1-165	f	1	Va. Acts	1978				402		258	H.B.	28
