Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Va. Acts Index	1971-1975	22	11	APPROPRIATIONS	Citation	Consumer Credit Study Commission; continued, appropriation	f	1	Va. Acts	1972				1614			S.J.R.	28
Va. Acts Index	1971-1975	22	12	APPROPRIATIONS	Citation	Courts not of record; establishment of a system of general and juvenile and domestic relations district courts, districts and number of judges for each, etc., appropriation, Amending Chapter 708, 1972 Acts (§§ 16.1-69.1 through 16.1-69.4, 16.1-69.24 through 16.1-69.31, 16.1-69.34, 16.1-69.36, 16.1-69.42, 16.1-69.45, 16.1-69.46, 16.1-69.51, 16.1-69.52, 16.1-70.1, 16.1-211 and 16.1-212) and §§ 14.1-41, 14.1-42, 15.1-63, 16.1-69.5 through 16.1-69.19, 16.1-69.21, 16.1-69.22, 16.1-69.23, 16.1-69.32, 16.1-69.33, 16.1-69.35, 16.1-69.37 through 16.1-69.41, 16.1-69.44, 16.1-69.47 through 16.1-69.50, 16.1-139, 16.1-141, 16.1-153.1, 16.1-154, 16.1-203 through 16.1-208, 16.1-210, 16.1-213, 17-222, 51-111.10, 51-111.10:1, 51-111.67:2, 51-161, 51-163, 51-176.1 and 51-177; adding §§ 16.1-69.9:1 through 16.1-69.9:4, 16.1-69.43 and 16.1-69.47:1; repealing §§ 14.1-40, 14.1-42.2, 14.1-43, 14.1-44, 16.1-1 through 16.1-69, 16.1-69.20, 16.1-143 through 16.1-153, 16.1-206.1 and 51-176	f	1	Va. Acts	1973				1250		546	H.B.	1497
Va. Acts Index	1971-1975	22	13	APPROPRIATIONS	Citation	Criminal Cases, Commission on Speedy Trials in; created, appropriation	f	1	Va. Acts	1975				1537			S.J.R.	124
Va. Acts Index	1971-1975	22	14	APPROPRIATIONS	Citation	Cystic fibrosis; Board of Health may provide home and clinic health services for young adults over 21, appropriation. Adding § 32-8.3	f	1	Va. Acts	1974				1066		562	S.B.	107
Va. Acts Index	1971-1975	22	15	APPROPRIATIONS	Citation	District courts; establishment of a system at court not of record level and for judiciary, administration and supervision, personnel and financing thereof, appropriation. Amending §§ 14.1-41, 14.1-42, 16.1-139, 16.1-141, 16.1-154, 16.1-157, 16.1-203 through 16.1-206, 16.1-207, 16.1-208, 16.1-210 through 16.1-213, 17-222, 51-111.10, 51-111.67:2 and 51-161; adding §§ 16.1-1.1 through 16.1.1.52, 16.1-70.1, 16.1-153.1, 17-225.1, 51-111.10:1 and 51-176.1; repealing §§ 14.1-40 through 14.1-44, 16.1-1 through 16.1-69, 16.1-143 through 16.1-153, 16.1-206.1 and 51-176	f	1	Va. Acts	1972				963		708	H.B.	266
Va. Acts Index	1971-1975	22	16	APPROPRIATIONS	Citation	Dulles International Airport Development Commission; continued, appropriation	f	1	Va. Acts	1972				1616			S.J.R.	32
Va. Acts Index	1971-1975	22	17	APPROPRIATIONS	Citation	Dulles International Airport Development Commission; continued, appropriation	f	1	Va. Acts	1974				1473			H.J.R.	22
Va. Acts Index	1971-1975	22	18	APPROPRIATIONS	Citation	Educational achievement of disadvantaged students; Board of Education to operate pilot programs for determining optimal methods, appropriation	f	1	Va. Acts	1973				224		188	S.B.	702
Va. Acts Index	1971-1975	23	1	APPROPRIATIONS	Citation	Elderly Virginians, Commission on the Needs of: created, appropriation	f	1	Va. Acts	1973				1283			H.J.R.	175
Va. Acts Index	1971-1975	23	2	APPROPRIATIONS	Citation	Election laws; House and Senate Committees on Privileges and Elections to continue study, appropriation	f	1	Va. Acts	1974				1496			H.J.R.	152
Va. Acts Index	1971-1975	23	3	APPROPRIATIONS	Citation	Elections Study Commission; continued, appropriation	f	1	Va. Acts	1972				1628			H.J.R.	17
Va. Acts Index	1971-1975	23	4	APPROPRIATIONS	Citation	Employment Commission, Virginia; appropriation of funds from Special Unemployment Compensation Administration Fund (continued by § 60.1-119 of the Code) for a building addition	f	1	Va. Acts	1971				60		52	S.B.	65
Va. Acts Index	1971-1975	23	5	APPROPRIATIONS	Citation	Employment Commission, Virginia; appropriation of funds from Special Unemployment Compensation Administration Fund (continued by § 60.1-119 of the Code) for a building addition	f	1	Va. Acts	1972				21		22	H.B.	32
Va. Acts Index	1971-1975	23	6	APPROPRIATIONS	Citation	Employment Commission, Virginia; appropriation of funds from Unemployment Trust Fund for a building addition	f	1	Va. Acts	1971				60		53	S.B.	66
Va. Acts Index	1971-1975	23	7	APPROPRIATIONS	Citation	Employment Commission, Virginia; appropriation of funds from Unemployment Trust Fund for a building addition	f	1	Va. Acts	1972				23		24	H.B.	34
Va. Acts Index	1971-1975	23	8	APPROPRIATIONS	Citation	Employment Commission, Virginia; appropriation of funds from Unemployment Trust Fund for acquisition of land and erection of a building	f	1	Va. Acts	1975				645		384	S.B.	701
Va. Acts Index	1971-1975	23	9	APPROPRIATIONS	Citation	Energy Crises in the Commonwealth, Commission to Study; created to study existing and future demands for energy-producing fuels, etc., appropriation	f	1	Va. Acts	1973				1327			S.J.R.	128
Va. Acts Index	1971-1975	23	10	APPROPRIATIONS	Citation	Fair Housing Law; real estate salesmen not to violate any provisions, powers and actions of Attorney General to enforce, appropriation Amending §§ 36-94 and 36-95; adding §§ 36-95.2 and 36-95.3.	f	1	Va. Acts	1973				536		372	H.B.	1431
Va. Acts Index	1971-1975	23	11	APPROPRIATIONS	Citation	General Assembly members and employees thereof; Governor to appoint a panel to study compensation thereof, appropriation	f	1	Va. Acts	1973				1285			H.J.R.	183
Va. Acts Index	1971-1975	23	12	APPROPRIATIONS	Citation	General Assembly standing committees; Division of Legislative Services, under direction of House and Senate Committees on Rules, to proceed with development of staffing programs, appropriation	f	1	Va. Acts	1975				1487			H.J.R.	196
Va. Acts Index	1971-1975	23	13	APPROPRIATIONS	Citation	Governmental Management, Commission on State; created, appropriation	f	1	Va. Acts	1973				633		432	S.B.	694
Va. Acts Index	1971-1975	23	14	APPROPRIATIONS	Citation	Governmental Management, Commission on State; study continued, to include functions of Attorney General, his relationship to executive branch and executive functions of State Corporation Commission, appropriation. Amending Chapter 432, 1973 Acts	f	1	Va. Acts	1974				1067		563	S.B.	109
Va. Acts Index	1971-1975	23	15	APPROPRIATIONS	Citation	Governor's Management Study Commission; commission created to evaluate recommendations made by such study, appropriation	f	1	Va. Acts	1971				547			H.J.R.	20
Va. Acts Index	1971-1975	23	16	APPROPRIATIONS	Citation	Governor's Management Study Commission; Commission created to study the report of, continued, appropriation	f	1	Va. Acts	1972				1647			H.J.R.	144
Va. Acts Index	1971-1975	23	17	APPROPRIATIONS	Citation	Health care services; commission created to study certain organizations, such as Blue Cross-Blue Shield, concerning the costs of medical, surgical and hospital services, appropriation	f	1	Va. Acts	1971				557			S.J.R.	20
Va. Acts Index	1971-1975	23	18	APPROPRIATIONS	Citation	Health Care Services, Commission to Study Costs and Administration of: continued, appropriation	f	1	Va. Acts	1972				1610			S.J.R.	16
Va. Acts Index	1971-1975	23	19	APPROPRIATIONS	Citation	Health Care Services, Commission to Study Costs and Administration of: continued, appropriation	f	1	Va. Acts	1974				1509			S.J.R.	7
Va. Acts Index	1971-1975	23	20	APPROPRIATIONS	Citation	Health Care Services, Commission to Study Costs and Administration of: continued, appropriation	f	1	Va. Acts	1975				1542			S.J.R.	135
Va. Acts Index	1971-1975	23	21	APPROPRIATIONS	Citation	Hemophilia and related diseases; Board of Health may provide home and clinic health services for children suffering from same, appropriation. Adding § 32-8.2.	f	1	Va. Acts	1972				875		651	H.B.	953
Va. Acts Index	1971-1975	23	22	APPROPRIATIONS	Citation	Higher Education, General Assembly Commission on; created, appropriation	f	1	Va. Acts	1972				1611			S.J.R.	21
Va. Acts Index	1971-1975	23	23	APPROPRIATIONS	Citation	Housing Study Commission; continued, appropriation	f	1	Va. Acts	1972				482		422	S.B.	251
Va. Acts Index	1971-1975	23	24	APPROPRIATIONS	Citation	Housing Study Commission; continued, appropriation	f	1	Va. Acts	1974				986		520	H.B.	472
Va. Acts Index	1971-1975	23	25	APPROPRIATIONS	Citation	Industrial Facilities Financing Study Commission; continued, appropriation	f	1	Va. Acts	1974				1507			S.J.R.	5
Va. Acts Index	1971-1975	23	26	APPROPRIATIONS	Citation	Industrial Facilities Financing Study Commission; continued, balance of funds reappropriated	f	1	Va. Acts	1975				1479			H.J.R.	176
Va. Acts Index	1971-1975	24	1	APPROPRIATIONS	Citation	Industrial Facilities Financing Study Commission; created, appropriation	f	1	Va. Acts	1972				1624			S.J.R.	69
Va. Acts Index	1971-1975	24	2	APPROPRIATIONS	Citation	Joint Legislative Audit and Review Commission; created to assist House and Senate Committees in budgetary, fiscal and economic matters; abolishes provisions for Commission for Economy in Governmental Expenditures and Virginia General Accounting Office, appropriation Adding §§ 30-56 through 30-63; repealing §§ 2.1-330 through 2. 1-335 and 30-52 through 30-55	f	1	Va. Acts	1973				694		452	S.B.	759
Va. Acts Index	1971-1975	24	3	APPROPRIATIONS	Citation	Jury sentencing; House and Senate Committees for Courts of Justice to study fixing verdicts in civil and criminal cases, appropriation	f	1	Va. Acts	1974				1486			H.J.R.	125
Va. Acts Index	1971-1975	24	4	APPROPRIATIONS	Citation	Land development and use; duties and responsibilities of Division of State Planning and Community Affairs, appropriation	f	1	Va. Acts	1972				934		690	S.B.	436
Va. Acts Index	1971-1975	24	5	APPROPRIATIONS	Citation	Legislative Process, Commission on; continued, appropriation	f	1	Va. Acts	1972				1642			H.J.R.	90
Va. Acts Index	1971-1975	24	6	APPROPRIATIONS	Citation	Legislative Process, Commission on; continued, appropriation	f	1	Va. Acts	1973				1301			H.J.R.	244
Va. Acts Index	1971-1975	24	7	APPROPRIATIONS	Citation	Legislative Process, Commission on; continued, appropriation	f	1	Va. Acts	1974				1475			H.J.R.	39
Va. Acts Index	1971-1975	24	8	APPROPRIATIONS	Citation	Lorton Reformatory Facility, Commission on the Acquisition of: created, appropriation	f	1	Va. Acts	1975				1526			S.J.R.	103
Va. Acts Index	1971-1975	24	9	APPROPRIATIONS	Citation	Magistrate System, establishment of; abolition of Justice of the Peace System, amending Code sections to conform to revision of laws relating thereto, appropriation. Amending §§ 8-524, 8-538, 8-564, 8-566, 14.1-85, 14.1-86, 14.1-125, 14.1-128, 14.1-137, 14.1-156, 14.1-160, 15.1-662, 15.1-720, 15.1-755, 15.1-787, 15.1-991, 51-111.10 and 51-111.67:2; adding 14.1-44.1 through 14.1-44.5 and 19.1-374 through 19.1-400; repealing 14.1-129, 14.1-156.1, 15.1-934, 16.1-75.1, 19.1-32.1, 24.1-89 and 39.1-1 through 39.1-25	f	1	Va. Acts	1973				1234		545	H.B.	267
Va. Acts Index	1971-1975	24	10	APPROPRIATIONS	Citation	Majority, age of; commission created to study lowering the age to 18, appropriation	f	1	Va. Acts	1971				554			H.J.R.	99
Va. Acts Index	1971-1975	24	11	APPROPRIATIONS	Citation	Medical Facilities Commission; continued, appropriation	f	1	Va. Acts	1972				932		688	S.B.	413
Va. Acts Index	1971-1975	24	12	APPROPRIATIONS	Citation	Metropolitan Areas Transportation Study Commission; 3rd establishment, appropriation	f	1	Va. Acts	1972				404		344	H.B.	430
Va. Acts Index	1971-1975	24	13	APPROPRIATIONS	Citation	Metropolitan Areas Transportation Study Commission; 4th establishment, appropriation. Repealing Chapter 344, 1972 Acts	f	1	Va. Acts	1974				658		383	S.B.	314
Va. Acts Index	1971-1975	24	14	APPROPRIATIONS	Citation	Milk Commission Study Commission; continued, reappropriation of funds	f	1	Va. Acts	1974				1514			S.J.R.	19
Va. Acts Index	1971-1975	24	15	APPROPRIATIONS	Citation	Milk Commission Study Commission; created to study the Milk Commission, appropriation	f	1	Va. Acts	1973				1316			S.J.R.	81
Va. Acts Index	1971-1975	24	16	APPROPRIATIONS	Citation	Misdemeanors, counsel for persons so charged; Commission created to study, appropriation	f	1	Va. Acts	1972				1625			S.J.R.	71
Va. Acts Index	1971-1975	24	17	APPROPRIATIONS	Citation	Naval Museum Authority; created, definitions, powers, etc., abolishing U.S.S. Yorktown Commission, funds transferred to Authority, appropriation. Repealing Chapter 310, 1974 Acts	f	1	Va. Acts	1975				834		488	H.B.	1723
Va. Acts Index	1971-1975	24	18	APPROPRIATIONS	Citation	Norfolk Savings and Loan Corporation, Special Committee to Study Certain Aspects of the Matter of; created, appropriation	f	1	Va. Acts	1974				1541			S.J.R.	89
Va. Acts Index	1971-1975	24	19	APPROPRIATIONS	Citation	Ohio River Basin Commission; Governor to appointment members, appropriation	f	1	Va. Acts	1972				349		294	H.B.	493
Va. Acts Index	1971-1975	24	20	APPROPRIATIONS	Citation	Optometry, school of; Council of Higher Education to study need for establishment, appropriation	f	1	Va. Acts	1974				1506			S.J.R.	1
Va. Acts Index	1971-1975	24	21	APPROPRIATIONS	Citation	Pari-mutuel betting; Commission created to study, appropriation	f	1	Va. Acts	1971				545			H.J.R.	8
Va. Acts Index	1971-1975	24	22	APPROPRIATIONS	Citation	Pari-mutuel Betting Study Commission; continued, appropriation	f	1	Va. Acts	1972				1640			H.J.R.	84
Va. Acts Index	1971-1975	24	23	APPROPRIATIONS	Citation	Pari-Mutuel Betting Study Commission; continued, Crime Commission requested to assist, appropriation	f	1	Va. Acts	1973				1312			H.J.R.	291
Va. Acts Index	1971-1975	24	24	APPROPRIATIONS	Citation	Pension plans, local; State to reimburse local employer certain portion of retirement received by clerk or employee of a district court who elects to remain a member, appropriation. Adding § 51-111.10:2.	f	1	Va. Acts	1975				610		360	H.B.	1235
Va. Acts Index	1971-1975	25	1	APPROPRIATIONS	Citation	Probation and Parole Board; membership increased, Director changed to Chairman, salary, appropriation. Amending §§ 53-231, 53-234, 53-236, 53-240, 53-241, 53-243, 53-244, 53-250, 53-257, 53-258, 53-260, 53-264 and 53-265	f	1	Va. Acts	1973				321		253	H.B.	1756
Va. Acts Index	1971-1975	25	2	APPROPRIATIONS	Citation	Public Defender Commission; created, appropriation	f	1	Va. Acts	1972				1235		800	H.B.	714
Va. Acts Index	1971-1975	25	3	APPROPRIATIONS	Citation	Public Employees, Commission to Study the Rights of; continued, appropriation	f	1	Va. Acts	1973				1290			H.J.R.	206
Va. Acts Index	1971-1975	25	4	APPROPRIATIONS	Citation	Public Employees, Commission to Study the Rights of; continued, appropriation	f	1	Va. Acts	1974				1487			H.J.R.	126
Va. Acts Index	1971-1975	25	5	APPROPRIATIONS	Citation	Public Employees, Commission to Study the Rights of: created to study all related matters, appropriation	f	1	Va. Acts	1972				1645			H.J.R.	122
Va. Acts Index	1971-1975	25	6	APPROPRIATIONS	Citation	Public schools, financing; House and Senate Finance Committees and House Appropriations Committee to continue study, appropriation	f	1	Va. Acts	1973				1321			S.J.R.	105
Va. Acts Index	1971-1975	25	7	APPROPRIATIONS	Citation	Records of counties and cities, official; Library Board to formulate a program of inventorying and microfilming, appropriation. Adding § 42.1-23.1.	f	1	Va. Acts	1972				646		555	H.B.	308
Va. Acts Index	1971-1975	25	8	APPROPRIATIONS	Citation	Register Act; creation of Register Committee under supervision of Code Commission to provide for a system of publication of the regulations of State agencies, appropriation	f	1	Va. Acts	1973				1206		535	S.B.	795
Va. Acts Index	1971-1975	25	9	APPROPRIATIONS	Citation	Relief; Allen, Claudene A. (mother was killed by 2 escaped convicts)	f	1	Va. Acts	1972				343		283	H.B.	346
Va. Acts Index	1971-1975	25	10	APPROPRIATIONS	Citation	Relief; Amelong, Nellie M. (husband failed to make life insurance premium payments during a leave of absence from a State agency, consequently upon his death, she did not receive any benefits)	f	1	Va. Acts	1972				459		407	H.B.	713
Va. Acts Index	1971-1975	25	11	APPROPRIATIONS	Citation	Relief; Amelong, Nellie M. (repealing Chapter 407, 1972 Acts)	f	1	Va. Acts	1973				115		80	H.B.	1341
Va. Acts Index	1971-1975	25	12	APPROPRIATIONS	Citation	Relief; Bailey, George P., Jr. and Nancy S. (incurred expenses of moving after mistaken employment with Bureau of Correctional Field Units of Department of Welfare and Institutions)	f	1	Va. Acts	1974				1072		567	S.B.	181
Va. Acts Index	1971-1975	25	13	APPROPRIATIONS	Citation	Relief; Binford, Mary (damage to home due to gunfire between escaped prisoner and police, and severe nervous condition resulting from same)	f	1	Va. Acts	1972				338		277	H.B.	279
Va. Acts Index	1971-1975	25	14	APPROPRIATIONS	Citation	Relief; Blankenship, Warren (permanent injuries received while a jailer at Tazewell County Jail by youth attempting to free prisoners)	f	1	Va. Acts	1974				1157		599	H.B.	107
Va. Acts Index	1971-1975	25	15	APPROPRIATIONS	Citation	Relief; Brooks, David (repair of damages to automobile caused by 2 employees of Western State Hospital engaged in spray painting activities)	f	1	Va. Acts	1975				336		156	H.B.	546
Va. Acts Index	1971-1975	25	16	APPROPRIATIONS	Citation	Relief; Brown, Mrs. Russell Phillip (due to loss of income as a result of husband's death because of apparent negligence while a patient at Southwestern State Hospital)	f	1	Va. Acts	1974				1181		626	H.B.	338
Va. Acts Index	1971-1975	25	17	APPROPRIATIONS	Citation	Relief; Burnette, Charles F. (disabled as a direct result of performance of his duty as a State Police officer)	f	1	Va. Acts	1973				1020		475	H.B.	1647
Va. Acts Index	1971-1975	25	18	APPROPRIATIONS	Citation	Relief; Crosby, Wilma L. (repair of damages to automobile caused by 2 employees of Western State Hospital engaged in spray painting activities)	f	1	Va. Acts	1975				336		157	H.B.	559
Va. Acts Index	1971-1975	25	19	APPROPRIATIONS	Citation	Relief; Dale, Richard E. and Blanche S. (damage due to aquastatic pressure from rainwater resulting from improper drainage control)	f	1	Va. Acts	1973				252		213	H.B.	862
Va. Acts Index	1971-1975	25	20	APPROPRIATIONS	Citation	Relief; Davis, Larry (damages inflicted on motorcycle by escapees from Appalachian Learning Center)	f	1	Va. Acts	1975				492		293	H.B.	1463
Va. Acts Index	1971-1975	25	21	APPROPRIATIONS	Citation	Relief; Dellinger, Terry M. (permanent injury suffered while working on construction of State Route I-81)	f	1	Va. Acts	1973				453		333	S.B.	897
Va. Acts Index	1971-1975	25	22	APPROPRIATIONS	Citation	Relief; Easter, Bruce A. (employee of Department of A.B.C., deprived of certain group life insurance benefits)	f	1	Va. Acts	1974				1023		538	S.B.	405
Va. Acts Index	1971-1975	25	23	APPROPRIATIONS	Citation	Relief; Ford, Elizabeth P. (car damaged due to negligent conditions of street in Richmond City, caused by construction by Department of Highways)	f	1	Va. Acts	1974				438		289	H.B.	564
Va. Acts Index	1971-1975	25	24	APPROPRIATIONS	Citation	Relief; Gilbert, Floyd J. (compensation for loss of arm while inmate at State Penitentiary)	f	1	Va. Acts	1972				361		309	S.B.	8
Va. Acts Index	1971-1975	25	25	APPROPRIATIONS	Citation	Relief; Gillespie, Joseph F. (truck stolen and wrecked by escaped convicts)	f	1	Va. Acts	1973				588		404	H.B.	1714
Va. Acts Index	1971-1975	26	1	APPROPRIATIONS	Citation	Relief; Gilmer, Joseph H. (a State veterinarian was negligent and by using the same needle caused the death of 56 head of cattle)	f	1	Va. Acts	1975				474		276	H.B.	1610
Va. Acts Index	1971-1975	26	2	APPROPRIATIONS	Citation	Relief; Graybeal, John Patrick (Commonwealth's Attorney of Montgomery County who was injured by a bomb planted by a former prison inmate)	f	1	Va. Acts	1975				455		264	S.B.	554
Va. Acts Index	1971-1975	26	3	APPROPRIATIONS	Citation	Relief; Griffith, M. B. (unreimbursed loss due to incorrect lease of oyster planting grounds in Nansemond River by Marine Resources Commission, later cancelled)	f	1	Va. Acts	1973				428		314	S.B.	780
Va. Acts Index	1971-1975	26	4	APPROPRIATIONS	Citation	Relief; Harrison, Warren 0. (damages inflicted on pickup truck by escapees from Appalachian Learning Center)	f	1	Va. Acts	1975				444		256	H.B.	1609
Va. Acts Index	1971-1975	26	5	APPROPRIATIONS	Citation	Relief; Hines, Ralph J. Mr and Mrs. (damage due to flood waters resulting from improper drainage control)	f	1	Va. Acts	1973				79		36	H.B.	1149
Va. Acts Index	1971-1975	26	6	APPROPRIATIONS	Citation	Relief; Jones, Mary Susie (death of infant Huron Jones attributed to adverse reaction to treatment while a patient at the Medical College of Virginia)	f	1	Va. Acts	1972				1076		750	S.B.	29
Va. Acts Index	1971-1975	26	7	APPROPRIATIONS	Citation	Relief; Karmosky, Charles S., Jr. (damage to personal automobile due to negligent or defective erection of Department of Highways sign)	f	1	Va. Acts	1973				515		365	H.B.	1377
Va. Acts Index	1971-1975	26	8	APPROPRIATIONS	Citation	Relief; Kilgore, Dana H. (estate to receive compensation for negligent act of pharmacist of the University of Virginia Hospital)	f	1	Va. Acts	1972				859		643	H.B.	835
Va. Acts Index	1971-1975	26	9	APPROPRIATIONS	Citation	Relief; Kough, Emma Gisela (compensation for negligent act of D.M.V. resulting in erroneous arrest and suspension of driving privileges)	f	1	Va. Acts	1973				614		424	H.B.	1167
Va. Acts Index	1971-1975	26	10	APPROPRIATIONS	Citation	Relief Luttrell, Sadie D. (loss of diamond ring while a patient in Catawba State Hospital)	f	1	Va. Acts	1975				456		265	S.B.	613
Va. Acts Index	1971-1975	26	11	APPROPRIATIONS	Citation	Relief; Lyle, William (repair of damages to automobile caused by 2 employees of Western State Hospital engaged in spray painting activities)	f	1	Va. Acts	1975				337		158	H.B.	571
Va. Acts Index	1971-1975	26	12	APPROPRIATIONS	Citation	Relief; McGalliard, David John (injured while inmate of State Penitentiary working in industrial warehouse)	f	1	Va. Acts	1973				189		151	H.B.	1033
Va. Acts Index	1971-1975	26	13	APPROPRIATIONS	Citation	Relief; Monte, Mattie Barker (Administratrix of estate of Raul Mederious Monte, who was shot and killed because of 2 inmates attempting to escape from a courtroom)	f	1	Va. Acts	1972				833		633	H.B.	544
Va. Acts Index	1971-1975	26	14	APPROPRIATIONS	Citation	Relief; Monte, Mattie Barker (Administratrix of estate of Raul Mederious Monte, who was shot and killed because of 2 inmates attempting to escape from a courtroom)	f	1	Va. Acts	1972				903		675	S.B.	133
Va. Acts Index	1971-1975	26	15	APPROPRIATIONS	Citation	Relief; Moore, Vera S. (negligent act of D.M.V. advising Fairfax City Police Department that her driving privileges had been suspended, causing her arrest)	f	1	Va. Acts	1974				529		341	H.B.	18
Va. Acts Index	1971-1975	26	16	APPROPRIATIONS	Citation	Relief; Pugh, Harold T., Mr. and Mrs. (damage due to flood waters resulting from improper drainage control)	f	1	Va. Acts	1973				80		37	H.B.	1150
Va. Acts Index	1971-1975	26	17	APPROPRIATIONS	Citation	Relief; Ranson, Mary Elizabeth (negligently treated by agents and employees as a patient of Medical College of Virginia)	f	1	Va. Acts	1975				338		159	H.B.	965
Va. Acts Index	1971-1975	26	18	APPROPRIATIONS	Citation	Relief; Robinson, Robert Henry (injuries while on prison work detail for Department of Highways)	f	1	Va. Acts	1973				267		226	H.B.	1645
Va. Acts Index	1971-1975	26	19	APPROPRIATIONS	Citation	Relief; Slaughter, Bernard Christian (injured while in Richmond City Jail, City authorized to pay one-third of judgment awarded by Federal Court)	f	1	Va. Acts	1973				287		244	H.B.	1380
Va. Acts Index	1971-1975	26	20	APPROPRIATIONS	Citation	Relief; Staton, Joseph Perry (he and his wife were brutalized by 2 escaped convicts)	f	1	Va. Acts	1974				278		158	H.B.	311
Va. Acts Index	1971-1975	26	21	APPROPRIATIONS	Citation	Relief: Staton, Nannie Lou Tomlin (held captive in her home by 2 escaped convicts, due to apparent negligence of employees of Department of Welfare and Institutions in Amherst County)	f	1	Va. Acts	1974				979		511	H.B.	428
Va. Acts Index	1971-1975	26	22	APPROPRIATIONS	Citation	Relief; Staton, Virginia L. (son was killed by 2 escaped convicts)	f	1	Va. Acts	1972				344		284	H.B.	347
Va. Acts Index	1971-1975	26	23	APPROPRIATIONS	Citation	Relief; Thompson, Elizabeth W. (injuries inflicted on her by a tree which fell on her automobile while driving on U.S. Route 29 south of Warrenton)	f	1	Va. Acts	1974				1130		582	S.B.	361
Va. Acts Index	1971-1975	26	24	APPROPRIATIONS	Citation	Relief; Thompson, Elizabeth W. (provisions for additional compensation in addition to that made by Chapter 582, 1974 Acts)	f	1	Va. Acts	1975				737		428	S.B.	822
Va. Acts Index	1971-1975	27	1	APPROPRIATIONS	Citation	Relief; Twiddy, Calvin G., , Jr (compensation for accident while confined at Southampton Correctional Farm at Capron)	f	1	Va. Acts	1972				244		213	H.B.	995
Va. Acts Index	1971-1975	27	2	APPROPRIATIONS	Citation	Relief; Waterman, C.A. and Waterman, E.H. (damage to barn and silo by 2 juveniles under custody of Division of Youth Services)	f	1	Va. Acts	1972				371		317	S.B.	254
Va. Acts Index	1971-1975	27	3	APPROPRIATIONS	Citation	Relief; Weirup, Karl H. (due to adverse medical treatment while a patient at Medical College of Virginia Hospital)	f	1	Va. Acts	1973				422		309	S.B.	740
Va. Acts Index	1971-1975	27	4	APPROPRIATIONS	Citation	Relief; Welsted, Stephen Craig (injured after observing robbery and following suspects)	f	1	Va. Acts	1973				78		34	H.B.	841
Va. Acts Index	1971-1975	27	5	APPROPRIATIONS	Citation	Relief; White, James N. (damage to his truck by 2 escapees from Juvenile Vocational Institute at Honaker)	f	1	Va. Acts	1975				1172		546	H.B.	1620
Va. Acts Index	1971-1975	27	6	APPROPRIATIONS	Citation	Relief; Wilder, Lucy R. (for bodily injuries resulting from adverse treatment after surgery while a patient in Medical College of Virginia)	f	1	Va. Acts	1975				565		340	H.B.	388
Va. Acts Index	1971-1975	27	7	APPROPRIATIONS	Citation	Relief; Wilkerson, Dennis R. (accidentally electrocuted while working upon a power line at Camp Pickett)	f	1	Va. Acts	1972				147		142	H.B.	611
Va. Acts Index	1971-1975	27	8	APPROPRIATIONS	Citation	Relief; Williams, Mr. and Mrs. Fred L., Jr. (damage to house due to gun battle between occupant and police)	f	1	Va. Acts	1972				274		239	H.B.	447
Va. Acts Index	1971-1975	27	9	APPROPRIATIONS	Citation	Relief; Wright, Ralph D. (member of Department of State Police, placed on extended leave of absence without pay due to medical finding)	f	1	Va. Acts	1975				338		160	H.B.	996
Va. Acts Index	1971-1975	27	10	APPROPRIATIONS	Citation	Revenue Resources and Economic Commission: created to study and evaluate the Commonwealth's tax structure, source of revenue, etc appropriation. Adding §§ 9-146, 9-147 and 9-148	f	1	Va. Acts	1974				634		367	S.B.	58
Va. Acts Index	1971-1975	27	11	APPROPRIATIONS	Citation	Revenue Resources and Economic Study Commission; continued, appropriation	f	1	Va. Acts	1972				1607			S.J.R.	8
Va. Acts Index	1971-1975	27	12	APPROPRIATIONS	Citation	School Division Criteria Study Commission; continued, appropriation	f	1	Va. Acts	1973				1313			S.J.R.	76
Va. Acts Index	1971-1975	27	13	APPROPRIATIONS	Citation	School Division Criteria Study Commission; continued, appropriation	f	1	Va. Acts	1975				1540			S.J.R.	130
Va. Acts Index	1971-1975	27	14	APPROPRIATIONS	Citation	School Division Criteria Study Commission; created to promote quality of education, appropriation	f	1	Va. Acts	1971				556			S.J.R.	11
Va. Acts Index	1971-1975	27	15	APPROPRIATIONS	Citation	Schools, public; commission created to study State assumption of instructional costs, appropriation	f	1	Va. Acts	1971				560			S.J.R.	33
Va. Acts Index	1971-1975	27	16	APPROPRIATIONS	Citation	Securities, Commission on Issuance and Sale of; created to study regulation of same, appropriation	f	1	Va. Acts	1972				1612			S.J.R.	25
Va. Acts Index	1971-1975	27	17	APPROPRIATIONS	Citation	Silver service; Governor authorized to purchase and transfer to Secretary of Navy for use on guided missile frigate "U.S.S. Virginia" original to remain on display in Governor's mansion, appropriation	f	1	Va. Acts	1973				482		352	H.B.	1225
Va. Acts Index	1971-1975	27	18	APPROPRIATIONS	Citation	Solid waste disposal; commission created to continue study begun by V.A.L.C., appropriation	f	1	Va. Acts	1971				256		151	H.B.	157
