Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Va. Acts Index	1991-1995	50	9	BANKING AND FINANCE	Citation	Investments; fees for advisor representatives. Amending §§ 13.1-501 and 13.1-504	f	1	Va. Acts	1991				624		418	H.B.	1446
Va. Acts Index	1991-1995	50	10	BANKING AND FINANCE	Citation	Investments; limits insurers. Adding § 38.2-1411.1.	f	1	Va. Acts	1991				400		283	H.B.	1439
Va. Acts Index	1991-1995	50	11	BANKING AND FINANCE	Citation	Investments, economically-targeted; Retirement System to study feasibility thereof in venture capital projects located in State	f	1	Va. Acts	1994				2530			H.J.R.	264
Va. Acts Index	1991-1995	50	12	BANKING AND FINANCE	Citation	Judgments; rate of interest thereon. Amending § 6.1-330.54	f	1	Va. Acts	1991				795		508	H.B.	1759
Va. Acts Index	1991-1995	50	13	BANKING AND FINANCE	Citation	Limited liability companies; investment of securities by public service companies, banks, etc. Amending §§ 13.1-620 and 13.1-627	f	1	Va. Acts	1993				56		61	S.B.	701
Va. Acts Index	1991-1995	50	14	BANKING AND FINANCE	Citation	Loans; application using Rule of 78 method. Amending § 6.1-330.84, 6.1-330.85, 6.1-330.86:1 and 6.1-330.89	f	1	Va. Acts	1991				229		171	H.B.	1901
Va. Acts Index	1991-1995	50	15	BANKING AND FINANCE	Citation	Loans; increases amount to executive officers and directors of banks. Amending § 6.1-62	f	1	Va. Acts	1995				106		82	H.B.	1729
Va. Acts Index	1991-1995	50	16	BANKING AND FINANCE	Citation	Loans; increases amount to executive officers and directors of savings institutions. Amending § 6.1-194.21	f	1	Va. Acts	1995				107		83	H.B.	1730
Va. Acts Index	1991-1995	50	17	BANKING AND FINANCE	Citation	Loans; limitations on banks. Amending §§ 6.1-63, 6.1-64, 6.1-65 and 6.1-66	f	1	Va. Acts	1991				206		160	H.B.	1358
Va. Acts Index	1991-1995	50	18	BANKING AND FINANCE	Citation	Loans; securing by stock of lending bank. Amending § 6.1-60.1	f	1	Va. Acts	1994				227		119	H.B.	387
Va. Acts Index	1991-1995	50	19	BANKING AND FINANCE	Citation	Loans and investments; limitation on borrower obligations. Amending § 6.1-61	f	1	Va. Acts	1994				402		290	H.B.	1082
Va. Acts Index	1991-1995	50	20	BANKING AND FINANCE	Citation	Loans secured by mortgage or deed of trust; charges for credit reports. Amending § 6.1-330.72	f	1	Va. Acts	1995				98		75	H.B.	1441
Va. Acts Index	1991-1995	50	21	BANKING AND FINANCE	Citation	Medical Savings Account Act; created	f	1	Va. Acts	1995				1115		689	H.B.	2337
Va. Acts Index	1991-1995	50	22	BANKING AND FINANCE	Citation	Medical Savings Account Act; created	f	1	Va. Acts	1995				1031		650	S.B.	1035
Va. Acts Index	1991-1995	50	23	BANKING AND FINANCE	Citation	Money orders; sales, licensure of money transmitters. Amending §§ 6.1-370 through 6.1-375, 6.1-377 and 6.1-378.1; repealing § 6.1-376	f	1	Va. Acts	1994				1475		889	H.B.	396
Va. Acts Index	1991-1995	50	24	BANKING AND FINANCE	Citation	Mortgage insurance; State Corporation Commission's Bureau of Insurance to study whether competition effectively regulates premiums charged by private mortgage guaranty insurers and whether minimum loss ratio standards should be imposed on companies writing private mortgage insurance	f	1	Va. Acts	1994				2717			S.J.R.	177
Va. Acts Index	1991-1995	50	25	BANKING AND FINANCE	Citation	Mortgage insurance policies; prohibits cancellation at time of refinancing, exceptions. Adding § 6.1-2.9:6.	f	1	Va. Acts	1995				272		175	S.B.	726
Va. Acts Index	1991-1995	50	26	BANKING AND FINANCE	Citation	Mortgage Lender and Broker Act; definition of principals thereunder. Amending §§ 6.1-409, 6.1-412, 6.1-415, 6.1-416.1, 6.1-422 and 6.1-425	f	1	Va. Acts	1993				206		183	S.B.	746
Va. Acts Index	1991-1995	50	27	BANKING AND FINANCE	Citation	Mortgage Lender and Broker Act; exemptions. Amending §§ 6.1-411, 6.1-417 and 6.1-424	f	1	Va. Acts	1995				88		62	S.B.	739
Va. Acts Index	1991-1995	50	28	BANKING AND FINANCE	Citation	Mortgage Lender and Broker Act; Housing Development Authority exempt from regulations thereunder. Amending § 6.1-411	f	1	Va. Acts	1992				188		156	H.B.	358
Va. Acts Index	1991-1995	50	29	BANKING AND FINANCE	Citation	National banks; conversion to state banks. Amending § 6.1-33	f	1	Va. Acts	1993				267		244	H.B.	2029
Va. Acts Index	1991-1995	50	30	BANKING AND FINANCE	Citation	Personal Information Privacy Act; exceptions include certain check or credit card transactions, information on good or bad check writing, and information on sale of a business. Amending §§ 59.1-443 and 59.1-444	f	1	Va. Acts	1993				537		453	H.B.	1608
Va. Acts Index	1991-1995	50	31	BANKING AND FINANCE	Citation	Petroleum products dealers; fees for credit card services charged by refiners. Amending § 59.1-21.11	f	1	Va. Acts	1991				267		199	H.B.	1642
Va. Acts Index	1991-1995	50	32	BANKING AND FINANCE	Citation	Public assistance; allows recipients to establish savings accounts for education expenses or purchase a primary residence without penalty in calculation of benefit amounts. Amending § 63.1-110	f	1	Va. Acts	1993				1404		922	H.B.	1502
Va. Acts Index	1991-1995	51	1	BANKING AND FINANCE	Citation	Public funds; investment in corporate notes and asset-backed securities. Amending § 2.1-328.10; adding § 2.1-328.13	f	1	Va. Acts	1994				246		145	S.B.	424
Va. Acts Index	1991-1995	51	2	BANKING AND FINANCE	Citation	Real estate appraisals; authorized by financial institutions. Amending §§ 6.1-63, 54.1-2010, 54.1-2012 and 54.1-2013	f	1	Va. Acts	1992				65		68	H.B.	315
Va. Acts Index	1991-1995	51	3	BANKING AND FINANCE	Citation	Real estate brokers or salespersons; license exemption for employees of a financial institution who evaluate real estate in connection with a real estate-related transaction. Amending §§ 54.1-2009 and 54.1-2010	f	1	Va. Acts	1995				460		327	H.B.	2087
Va. Acts Index	1991-1995	51	4	BANKING AND FINANCE	Citation	Retirement System; investment in acquiring and retaining real property. Amending § 51.1-116	f	1	Va. Acts	1991				590		391	S.B.	836
Va. Acts Index	1991-1995	51	5	BANKING AND FINANCE	Citation	Retirement System; investment in firms located in State. Amending § 51.1-116	f	1	Va. Acts	1994				1484		893	H.B.	447
Va. Acts Index	1991-1995	51	6	BANKING AND FINANCE	Citation	Safe-deposit boxes; banks may deny access thereto. Amending § 6.1-333	f	1	Va. Acts	1992				18		17	H.B.	516
Va. Acts Index	1991-1995	51	7	BANKING AND FINANCE	Citation	Safe-deposit boxes; opening for nonpayment of rent. Amending § 6.1-331	f	1	Va. Acts	1993				58		62	S.B.	703
Va. Acts Index	1991-1995	51	8	BANKING AND FINANCE	Citation	Savings bank; conversion from mutual savings institution to a stock institution. Amending § 6.1-194.149; adding 6.1-194.123:1.	f	1	Va. Acts	1994				461		331	H.B.	294
Va. Acts Index	1991-1995	51	9	BANKING AND FINANCE	Citation	Savings bank; investment of assets. Amending § 6.1-194.136	f	1	Va. Acts	1994				459		330	H.B.	293
Va. Acts Index	1991-1995	51	10	BANKING AND FINANCE	Citation	Savings Bank Act; created. Adding §§ 6.1-194.109 through 6.1-194.154	f	1	Va. Acts	1991				315		230	H.B.	1875
Va. Acts Index	1991-1995	51	11	BANKING AND FINANCE	Citation	Savings banks and trust companies; filing of information by directors, taking of oaths, etc. Amending §§ 6.1-32.22, 6.1-48, 6.1-48.1, 6.1-194.14 and 6.1-194.117	f	1	Va. Acts	1994				210		105	S.B.	152
Va. Acts Index	1991-1995	51	12	BANKING AND FINANCE	Citation	Savings institutions; furnishing customer information. Amending § 6.1-194.18	f	1	Va. Acts	1994				448		319	S.B.	462
Va. Acts Index	1991-1995	51	13	BANKING AND FINANCE	Citation	Savings institutions; investment authority. Amending § 6.1-194.69	f	1	Va. Acts	1992				51		51	S.B.	116
Va. Acts Index	1991-1995	51	14	BANKING AND FINANCE	Citation	Securities; certain offer or sale in a transaction involving sale by certain issuers exempt from registration requirements. Amending § 13.1-514	f	1	Va. Acts	1995				313		208	H.B.	1662
Va. Acts Index	1991-1995	51	15	BANKING AND FINANCE	Citation	Securities; offer or sale of those issued by certain broker-dealer or agents exempt from registration requirements. Amending § 13.1-514	f	1	Va. Acts	1995				337		235	H.B.	2184
Va. Acts Index	1991-1995	51	16	BANKING AND FINANCE	Citation	Securities; offer or sale of those issued by certain professional business entities exempt from registration requirements. Amending § 13.1-514	f	1	Va. Acts	1995				317		213	H.B.	1738
Va. Acts Index	1991-1995	51	17	BANKING AND FINANCE	Citation	State Corporation Commission; investment by members in a mutual fund. Amending § 12.1-10	f	1	Va. Acts	1994				274		181	S.B.	215
Va. Acts Index	1991-1995	51	18	BANKING AND FINANCE	Citation	Taxes, local; credit card payment of charges generated by sale of utility services. Amending § 58.1-3013	f	1	Va. Acts	1992				363		292	H.B.	619
Va. Acts Index	1991-1995	51	19	BANKING AND FINANCE	Citation	Taxes, local; payment at local savings and loan associations or banks. Amending §§ 58.1-3149, 58.1-3919.1 and 58.1-3934	f	1	Va. Acts	1992				1006		683	H.B.	731
Va. Acts Index	1991-1995	51	20	BANKING AND FINANCE	Citation	Taxes, state; collection by credit cards and debit cards. Adding § 58.1-13.1.	f	1	Va. Acts	1994				537		369	S.B.	278
Va. Acts Index	1991-1995	51	21	BANKING AND FINANCE	Citation	Title insurance; notification of availability to buyers of residential property. Amending § 6.1-2.13; adding § 38.2-4616	f	1	Va. Acts	1992				1111		733	H.B.	647
Va. Acts Index	1991-1995	51	22	BANKING AND FINANCE	Citation	Treasury; authority to certify official copies of cancelled checks and notices to banks of issuance of duplicate warrant checks. Amending § 2.1-190.1; repealing § 2.1-234	f	1	Va. Acts	1994				18		16	H.B.	1363
Va. Acts Index	1991-1995	51	23	BANKING AND FINANCE	Citation	Trust companies; fees to defray costs of supervision and regulation. Amending § 6.1-32.25	f	1	Va. Acts	1994				11		6	H.B.	187
Va. Acts Index	1991-1995	51	24	BANKING AND FINANCE	Citation	Trust companies; provisions. Amending §§ 6.1-32.11, 6.1-32.14, 6.1-32.14:2, 6.1-32.18, 6.1-32.19, 6.1-32.20 and 6.1-32.23 through 6.1-32.28; repealing § 6.1-32.14:11	f	1	Va. Acts	1995				184		140	S.B.	877
Va. Acts Index	1991-1995	51	25	BANKING AND FINANCE	Citation	Trust companies; stock. Adding §§ 6.1-32.18:1, 6.1-32.18:2 and 6.1-32.18:3.	f	1	Va. Acts	1994				10		5	H.B.	186
Va. Acts Index	1991-1995	51	26	BANKING AND FINANCE	Citation	Trust companies; technical changes made to references under Banking and Finance title. Amending §§ 6.1-21, 6.1-32.15, 6.1-67, 6.1-68, 6.1-71, 6.1-78, 6.1-79, 6.1-80, 6.1-111 and 6.1-113; repealing § 6.1-32.30	f	1	Va. Acts	1994				11		7	H.B.	188
Va. Acts Index	1991-1995	51	27	BANKING AND FINANCE	Citation	Trust Company Act; created. Amending §§ 6.1-2, 6.1-4, 6.1-17,6.1-20, 6.1-21 and 6.1-23; adding §§ 6.1-32.11 through 6.1-32.30	f	1	Va. Acts	1993				503		432	H.B.	1953
Va. Acts Index	1991-1995	51	28	BANKING AND FINANCE	Citation	Wet Settlement Act; applicable to loan refinancings. Amending §§ 6.1-2.11 and 6.1-2.12	f	1	Va. Acts	1993				652		530	H.B.	1800
Va. Acts Index	1991-1995	51	29	BANKING AND FINANCE	Citation	Wet Settlement Act; definition of teller's check. Amending § 6.1-2.10	f	1	Va. Acts	1991				354		254	H.B.	1590
Va. Acts Index	1991-1995	51	30	BANKS, SAMUEL G.	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	51	31	BAR, VIRGINIA STATE	Citation	Administrative Conference of Virginia; Virginia Bar Association to study establishment thereof	f	1	Va. Acts	1993				2398			S.J.R.	236
Va. Acts Index	1991-1995	52	1	BAR, VIRGINIA STATE	Citation	Arbitration; Joint Committee on Alternative Dispute Resolution of State Bar and Bar Association to study use in court system as an alternative method of resolving disputes	f	1	Va. Acts	1991				1953			H.J.R.	435
Va. Acts Index	1991-1995	52	2	BAR, VIRGINIA STATE	Citation	Bar Committee Reviewing Legal Ethics, Virginia State; commending	f	1	Va. Acts	1993				2390			S.J.R.	220
Va. Acts Index	1991-1995	52	3	BAR, VIRGINIA STATE	Citation	Bar Examiners, Board of, and members of character and fitness committee; compensation. Amending § 54.1-3923	f	1	Va. Acts	1993				292		262	H.B.	1770
Va. Acts Index	1991-1995	52	4	BAR, VIRGINIA STATE	Citation	Bar, Virginia State; advisory opinions. Amending § 54.1-3910; adding § 9-77.11:02	f	1	Va. Acts	1991				1021		564	H.B.	1365
Va. Acts Index	1991-1995	52	5	BAR, VIRGINIA STATE	Citation	Bar, Virginia State; dues decreased. Amending § 54.1-3912	f	1	Va. Acts	1995				34		15	H.B.	1812
Va. Acts Index	1991-1995	52	6	BAR, VIRGINIA STATE	Citation	Bar, Virginia State; dues increased. Amending § 54.1-3912	f	1	Va. Acts	1993				38		38	H.B.	1698
Va. Acts Index	1991-1995	52	7	BAR, VIRGINIA STATE	Citation	Bar, Virginia State; group or individual insurance policies therefor. Adding § 54.1-3917.1.	f	1	Va. Acts	1995				91		65	S.B.	745
Va. Acts Index	1991-1995	52	8	BAR, VIRGINIA STATE	Citation	Bar, Virginia State; Joint Legislative Audit and Review Commission to conduct an analysis thereof	f	1	Va. Acts	1995				2480			S.J.R.	263
Va. Acts Index	1991-1995	52	9	BAR, VIRGINIA STATE	Citation	Bar, Virginia State; proof of character and fitness required of applicant. Amending §§ 54.1-3923 and 54.1-3925; adding §§ 54.1-3925.1, 54.1-3925.2 and 54.1-3925.3.	f	1	Va. Acts	1992				1112		734	H.B.	721
Va. Acts Index	1991-1995	52	10	BAR, VIRGINIA STATE	Citation	Financial exploitation; Virginia Bar Association, et al., to study use and potential abuse of powers of attorney and to explore methods for strengthening civil remedies to enhance protection of vulnerable adults therefrom	f	1	Va. Acts	1994				2447			H.J.R.	84
Va. Acts Index	1991-1995	52	11	BAR, VIRGINIA STATE	Citation	Spousal support or rehabilitative alimony; Family Law Section of Virginia State Bar to study desirability of allowing judges to award	f	1	Va. Acts	1995				2303			H.J.R.	439
Va. Acts Index	1991-1995	52	12	BAR, VIRGINIA STATE	Citation	Survivor Benefit Plan, and annuity and life insurance benefits; Family Law Section of State Bar to study award thereof to former spouses	f	1	Va. Acts	1991				1949			H.J.R.	430
Va. Acts Index	1991-1995	52	13	BARLOW, ALMA MARIE	See	See: Deaths	f	1										
Va. Acts Index	1991-1995	52	14	BARNES, WILLIAM HENRY	See	See: Deaths	f	1										
Va. Acts Index	1991-1995	52	15	BARRACK, REGINALD C.	See	See: Claims	f	1										
Va. Acts Index	1991-1995	52	16	BARRY, STAN	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	17	BARTLEY, W. EUGENE	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	18	BASEBALL	See	See: Sporting Exhibitions, Events and Facilities	f	1										
Va. Acts Index	1991-1995	52	19	BASIC UNITED METHODIST CHURCH	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	20	BASKETBALL	See	See: Sporting Exhibitions, Events and Facilities	f	1										
Va. Acts Index	1991-1995	52	21	BATES, JESSE AND JUANITA	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	22	BATH COUNTY	Citation	Bath County; commemorating its 200th anniversary	f	1	Va. Acts	1991				1998			H.J.R.	507
Va. Acts Index	1991-1995	52	23	BATH COUNTY	Citation	Motor oil and antifreeze, used; collection and recycling in Bath County, Department of Transportation, et al., to report on results thereof. Amending § 10.1-1425.8.	f	1	Va. Acts	1993				1157		801	H.B.	1463
Va. Acts Index	1991-1995	52	24	BATH COUNTY	Citation	Planning district commissions; dual membership authorized for Bath County. Amending § 15.1-1416	f	1	Va. Acts	1991				59		35	S.B.	583
Va. Acts Index	1991-1995	52	25	BATH COUNTY	Citation	School boards; salaries in Arlington, Bath and Chesterfield Counties. Amending § 22.1-32	f	1	Va. Acts	1993				908		658	H.B.	1588
Va. Acts Index	1991-1995	52	26	BATH COUNTY	Citation	School boards; salaries in Arlington, Bath, Charlotte, Gloucester and King and Queen Counties. Amending § 22.1-32	f	1	Va. Acts	1993				1128		783	S.B.	681
Va. Acts Index	1991-1995	52	27	BATTAGLIA, DAVID H.	See	See: Deaths	f	1										
Va. Acts Index	1991-1995	52	28	BATTLEFIELD ELEMENTARY SCHOOL	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	29	BAUMGARDNER, JOHN P.	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	30	BAY ISLAND YACHT CLUB	See	See: Tax Exempt Organizations	f	1										
Va. Acts Index	1991-1995	52	31	BAYLOR GROUNDS	See	See: Fisheries and Habitat of Tidal Waters	f	1										
Va. Acts Index	1991-1995	52	32	BAYSIDE HIGH SCHOOL	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	33	BEACH HEALTH CLINIC	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	34	BEACHES	See	See: Waters of the State, Ports and Harbors	f	1										
Va. Acts Index	1991-1995	52	35	BEACON LIGHT CIVIC LEAGUE, INC.	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	36	BEALS, GEORGE AND ANNE	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	37	BEAM, BRUCE A.	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	38	BEARS	See	See: Game, Inland Fisheries and Boating	f	1										
Va. Acts Index	1991-1995	52	39	BEAU BRUMMELL CIVIC AND SOCIAL CLUB	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	40	BECK, RUBY HARRISON	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	52	41	BED AND BREAKFAST ESTABLISHMENTS	See	See: Hotels, Restaurants, Summer Camps and Campgrounds	f	1										
Va. Acts Index	1991-1995	53	1	BEDFORD, CITY OF	Citation	City and county; consolidation into a city, powers of a political subdivision and a school board within a consolidated city, applicability to Bedford County and Bedford City. Amending §§ 15.1-21.1 and 15.1-1135; adding §§ 15.1-1146.1:2 and 22.1-57.1:1.	f	1	Va. Acts	1995				1202		728	H.B.	1648
Va. Acts Index	1991-1995	53	2	BEDFORD COUNTY	Citation	City and county; consolidation into a city, powers of a political subdivision and a school board within a consolidated city, applicability to Bedford County and Bedford City. Amending §§ 15.1-21.1 and 15.1-1135; adding §§ 15.1-1146.1:2 and 22.1-57.1:1.	f	1	Va. Acts	1995				1202		728	H.B.	1648
Va. Acts Index	1991-1995	53	3	BEDFORD COUNTY	Citation	Graveyards and junkyards, motor vehicle; screening provisions in Bedford County. Amending § 15.1-28	f	1	Va. Acts	1993				1000		714	H.B.	1271
Va. Acts Index	1991-1995	53	4	BEDFORD COUNTY	Citation	Land disturbing activities; regulation of single-family residences in Bedford, Franklin and Pittsylvania Counties which lie in Smith Mountain Lake drainage area. Amending § 10.1-560	f	1	Va. Acts	1991				728		469	S.B.	587
Va. Acts Index	1991-1995	53	5	BEDFORD EDUCATIONAL CENTER	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	6	BEDFORD POST 54 AMERICAN LEGION	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	7	BEEPERS	See	See: Crimes and Offenses Generally	f	1										
Va. Acts Index	1991-1995	53	8	BEER	See	See: Alcoholic Beverage Control Act	f	1										
Va. Acts Index	1991-1995	53	9	BEHAVIORAL HEALTH AUTHORITIES	See	See: Health	f	1										
Va. Acts Index	1991-1995	53	10	BELL, ALFRED	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	11	BELLATLANTIC-VIRGINIA, INC.	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	12	BELLE GROVE, INCORPORATED	See	See: Conservation	f	1										
Va. Acts Index	1991-1995	53	13	BELLE ISLE STATE PARK	See	See: Property and Conveyances	f	1										
Va. Acts Index	1991-1995	53	14	BELOTE, MARGARET W.	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	15	BELOW, BARCLAY	See	See: Deaths	f	1										
Va. Acts Index	1991-1995	53	16	BELVIN, WILLIAM E.	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	17	BENEDICTINE SISTERS	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	18	BENNETT, WILLIAM W., JR.	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	19	BERG, SISTER MAJELLA	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	20	BERRYVILLE, TOWN OF	Citation	Charter; amending	f	1	Va. Acts	1994				453		324	H.B.	137
Va. Acts Index	1991-1995	53	21	BETHANY HOUSE OF NORTHERN VIRGINIA, INC.	See	See: Tax Exempt Organizations	f	1										
Va. Acts Index	1991-1995	53	22	BETHEL BAPTIST CHURCH	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	23	BETHEL WAY ADULT CENTER	See	See: Tax Exempt Organizations	f	1										
Va. Acts Index	1991-1995	53	24	BEVERAGE CONTAINERS	See	See: Food and Beverage Products and Containers	f	1										
Va. Acts Index	1991-1995	53	25	BIBB, LESLIE	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	26	BICYCLES	See	See: Motor Vehicles	f	1										
Va. Acts Index	1991-1995	53	27	BIG BROTHERS/BIG SISTERS OF AMERICA	See	See: Charitable, Civic and Volunteer Institutions and Organizations	f	1										
Va. Acts Index	1991-1995	53	28	BIG CANEY WATER CORPORATION	See	See: Tax Exempt Organizations	f	1										
Va. Acts Index	1991-1995	53	29	BIG STONE GAP, TOWN OF	Citation	Buchanan-Smith Building; endorsing the naming of Mining and Mineral Resources Building in Big Stone Gap thereas	f	1	Va. Acts	1992				2113			H.J.R.	165
Va. Acts Index	1991-1995	53	30	BILL OF RESPONSIBILITIES DAY	See	See: Holidays, Special Days, Etc.	f	1										
Va. Acts Index	1991-1995	53	31	BILL OF RIGHTS	See	See: United States Government	f	1										
Va. Acts Index	1991-1995	53	32	BILL OF RIGHTS DAY	See	See: Holidays, Special Days, Etc.	f	1										
Va. Acts Index	1991-1995	53	33	BINGA, ANTHONY JORDAN	See	See: Deaths	f	1										
Va. Acts Index	1991-1995	53	34	BINGLEY, ELLIS S., SR.	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	35	BINGO	See	See: Gambling, Lotteries, Etc.	f	1										
Va. Acts Index	1991-1995	53	36	BIOTECHNOLOGY RESEARCH	See	See: Administration of the Government Generally	f	1										
Va. Acts Index	1991-1995	53	37	BIRDNECK POINT COMMUNITY LEAGUE, INC.	See	See: Tax Exempt Organizations	f	1										
Va. Acts Index	1991-1995	53	38	BIRTH AND DEATH RECORDS	See	See: Records Retention	f	1										
Va. Acts Index	1991-1995	53	39	BIRTH-RELATED NEUROLOGICAL INJURY COMPENSATION ACT	See	See: Insurance	f	1										
Va. Acts Index	1991-1995	53	40	BISHOP O'CONNELL HIGH SCHOOL	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	41	BISHOP, WILLIAM BRANCH	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	42	BLACK, ARLYN K.	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	43	BLACK WOMEN UNITED FOR ACTION	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	53	44	BLACKSBURG HIGH SCHOOL	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	54	1	BLACKSBURG, TOWN OF	Citation	Bicycle helmets; required use in town of Blacksburg. Amending § 46.2-906.1.	f	1	Va. Acts	1994				131		56	H.B.	489
Va. Acts Index	1991-1995	54	2	BLACKSBURG, TOWN OF	Citation	Blacksburg High School; commending	f	1	Va. Acts	1992				2202			H.J.R.	355
Va. Acts Index	1991-1995	54	3	BLACKSTONE, TOWN OF	Citation	Blackstone, town of; relocation or change of boundary line. Adding § 15.1-1031.5.	f	1	Va. Acts	1992				535		418	H.B.	237
Va. Acts Index	1991-1995	54	4	BLACKSTONE, TOWN OF	Citation	Charter; amending	f	1	Va. Acts	1994				194		94	H.B.	37
Va. Acts Index	1991-1995	54	5	BLACKSTONE, TOWN OF	Citation	Highways; maintenance payments and matching funds provided to towns of Wise, Lebanon and Blackstone. Amending §§ 33.1-41.1 and 33.1-44	f	1	Va. Acts	1991				506		353	H.B.	1235
Va. Acts Index	1991-1995	54	6	BLACKSTONE, TOWN OF	Citation	Southside Regional Airport Authority at Blackstone Act; created	f	1	Va. Acts	1992				470		371	H.B.	492
Va. Acts Index	1991-1995	54	7	BLAND COUNTY HISTORICAL SOCIETY	See	See: Tax Exempt Organizations	f	1										
Va. Acts Index	1991-1995	54	8	BLAND, GILBERT T.	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	54	9	BLAND, LARRY DOUGLAS	See	See: Deaths	f	1										
Va. Acts Index	1991-1995	54	10	BLEVINS, HARRY BURNS	See	See: Commendations	f	1										
Va. Acts Index	1991-1995	54	11	BLIND PERSONS	See	See: Persons With Disabilities	f	1										
Va. Acts Index	1991-1995	54	12	BLOOD BANKS AND TESTING	See	See: Health	f	1										
Va. Acts Index	1991-1995	54	13	BLUE MOUNTAIN SCHOOL	See	See: Tax Exempt Organizations	f	1										
Va. Acts Index	1991-1995	54	14	BLUE RIDGE AREA OF VIRGINIA	Citation	Alcoholic mixed beverage licenses; issuance to certain business located on property adjoining Blue Ridge Parkway. Amending § 4-98.12:2.	f	1	Va. Acts	1992				1640		876	H.B.	862
Va. Acts Index	1991-1995	54	15	BLUE RIDGE AREA OF VIRGINIA	Citation	Blue Ridge Economic Development Advisory Council; abolishes annual reporting requirement. Repealing § 9-145.38	f	1	Va. Acts	1994				623		434	S.B.	320
Va. Acts Index	1991-1995	54	16	BLUE RIDGE AREA OF VIRGINIA	Citation	Blue Ridge Economic Development Advisory Council; created, to make annual reports. Adding §§ 9-145.21 through 9-145.25	f	1	Va. Acts	1992				1242		788	H.B.	1142
Va. Acts Index	1991-1995	54	17	BLUE RIDGE AREA OF VIRGINIA	Citation	Blue Ridge Economic Development Advisory Council; duties include assisting in implementation of affordable child-care options in region. Amending § 9-145.37	f	1	Va. Acts	1993				593		495	H.B.	1798
Va. Acts Index	1991-1995	54	18	BLUE RIDGE AREA OF VIRGINIA	Citation	Blue Ridge Economic Development Commission; continued, appropriation	f	1	Va. Acts	1992				2087			H.J.R.	107
Va. Acts Index	1991-1995	54	19	BLUE RIDGE AREA OF VIRGINIA	Citation	Blue Ridge Economic Development Commission; continued, appropriation	f	1	Va. Acts	1993				2255			H.J.R.	712
Va. Acts Index	1991-1995	54	20	BLUE RIDGE AREA OF VIRGINIA	Citation	Blue Ridge Economic Development Commission; continued, appropriation	f	1	Va. Acts	1994				2542			H.J.R.	283
Va. Acts Index	1991-1995	54	21	BLUE RIDGE AREA OF VIRGINIA	Citation	Blue Ridge Economic Development Commission; financing provisions increased, appropriation	f	1	Va. Acts	1995				2500			S.J.R.	290
Va. Acts Index	1991-1995	54	22	BLUE RIDGE AREA OF VIRGINIA	Citation	Blue Ridge Economic Development Revolving Fund; created. Adding §§ 59.1-284.7 through 59.1-284.12	f	1	Va. Acts	1992				1260		797	S.B.	335
Va. Acts Index	1991-1995	54	23	BLUE RIDGE AREA OF VIRGINIA	Citation	Blue Ridge Parkway; Department of Transportation, et al., to examine signage which would accommodate service needs of traveling public without infringing upon aesthetic requirements needed to protect same	f	1	Va. Acts	1994				2664			S.J.R.	129
Va. Acts Index	1991-1995	54	24	BLUE RIDGE AREA OF VIRGINIA	Citation	Blue Ridge region; College of Agriculture and Life Sciences at VPI-SU to expand its research initiatives therein	f	1	Va. Acts	1993				2328			S.J.R.	92
Va. Acts Index	1991-1995	54	25	BLUE RIDGE AREA OF VIRGINIA	Citation	Blue Ridge region; establishing commission to propose recommendations to promote and stimulate economic development therein, appropriation	f	1	Va. Acts	1991				1965			H.J.R.	451
