Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Va. Acts Index	1986-1990	88	26	COMMENDATIONS	Citation	Iron Gate, town of; commending its 100th anniversary	f	1	Va. Acts	1990				2348			H.J.R.	220
Va. Acts Index	1986-1990	88	27	COMMENDATIONS	Citation	Ivanhoe, community of; commending their dedication to preserving their community	f	1	Va. Acts	1987				1816			S.J.R.	139
Va. Acts Index	1986-1990	88	28	COMMENDATIONS	Citation	Ivey, William Irvin "Red", Jr.; commending his retirement and for his contributions as committee clerk for House of Delegates	f	1	Va. Acts	1986				2015			H.R.	40
Va. Acts Index	1986-1990	88	29	COMMENDATIONS	Citation	J. J. Kelly High School; commending cross country team	f	1	Va. Acts	1989				2092			H.J.R.	314
Va. Acts Index	1986-1990	88	30	COMMENDATIONS	Citation	J. J. Kelly High School; commending Indians baseball team	f	1	Va. Acts	1989				2043			H.J.R.	232
Va. Acts Index	1986-1990	88	31	COMMENDATIONS	Citation	J. J. Kelly High School; commending Indians baseball team	f	1	Va. Acts	1990				2235			H.J.R.	3
Va. Acts Index	1986-1990	88	32	COMMENDATIONS	Citation	J. J. Kelly High School; commending Indians wrestling team	f	1	Va. Acts	1988				2266			H.R.	58
Va. Acts Index	1986-1990	89	1	COMMENDATIONS	Citation	Jackson, Isaiah A.; commending his outstanding performance and accomplishments in symphony music	f	1	Va. Acts	1988				2287			S.J.R.	27
Va. Acts Index	1986-1990	89	2	COMMENDATIONS	Citation	James, George Jesse; commending his career in public service to Wythe County	f	1	Va. Acts	1990				2454			S.J.R.	21
Va. Acts Index	1986-1990	89	3	COMMENDATIONS	Citation	James Madison University; commending women's basketball team	f	1	Va. Acts	1988				2370			S.J.R.	111
Va. Acts Index	1986-1990	89	4	COMMENDATIONS	Citation	James Monroe High School; commending Yellow Jackets football team	f	1	Va. Acts	1987				1823			S.J.R.	152
Va. Acts Index	1986-1990	89	5	COMMENDATIONS	Citation	James Monroe High School; commending Yellow Jackets football team	f	1	Va. Acts	1988				2368			S.J.R.	108
Va. Acts Index	1986-1990	89	6	COMMENDATIONS	Citation	James Monroe Memorial Foundation; commending their diligent labor and faithful service during 45 years of service	f	1	Va. Acts	1987				1815			S.J.R.	137
Va. Acts Index	1986-1990	89	7	COMMENDATIONS	Citation	James River Bateau Festival; commending success	f	1	Va. Acts	1987				1714			H.J.R.	232
Va. Acts Index	1986-1990	89	8	COMMENDATIONS	Citation	James River Canal; recognizing 1989 as bicentennial anniversary of opening	f	1	Va. Acts	1989				2086			H.J.R.	302
Va. Acts Index	1986-1990	89	9	COMMENDATIONS	Citation	Jefferson Forest High School; commending Cavaliers baseball team	f	1	Va. Acts	1989				2064			H.J.R.	266
Va. Acts Index	1986-1990	89	10	COMMENDATIONS	Citation	Jewell Ridge, community of; commending their efforts to be listed on Virginia Historic Landmarks Register and National Register of Historic Places	f	1	Va. Acts	1988				2378			S.R.	16
Va. Acts Index	1986-1990	89	11	COMMENDATIONS	Citation	Job Corps program of U.S. Department of Labor; commending	f	1	Va. Acts	1986				2028			S.J.R.	5
Va. Acts Index	1986-1990	89	12	COMMENDATIONS	Citation	John Randolph Tucker High School; commending baseball team	f	1	Va. Acts	1986				1916			H.J.R.	3
Va. Acts Index	1986-1990	89	13	COMMENDATIONS	Citation	Johnson, Ludwell Harrison, III; commending his winning silver medal in "Professor of the Year" competition	f	1	Va. Acts	1987				1786			H.J.R.	366
Va. Acts Index	1986-1990	89	14	COMMENDATIONS	Citation	Jones, Maurice A.; commending his becoming a Rhodes Scholar	f	1	Va. Acts	1986				1928			H.J.R.	28
Va. Acts Index	1986-1990	89	15	COMMENDATIONS	Citation	Jones, Trooper Reubin Edward; commending his admirable response to an emergency	f	1	Va. Acts	1986				2004			H.R.	22
Va. Acts Index	1986-1990	89	16	COMMENDATIONS	Citation	Jonesville High School; commending Bulldogs football team	f	1	Va. Acts	1989				2183			H.J.R.	460
Va. Acts Index	1986-1990	89	17	COMMENDATIONS	Citation	Jordan, Hattie Blue; commending her 100th birthday	f	1	Va. Acts	1988				2237			H.R.	14
Va. Acts Index	1986-1990	89	18	COMMENDATIONS	Citation	Judd, Carie X.; commending her being selected Virginia Junior Miss of 1989	f	1	Va. Acts	1989				2210			H.R.	84
Va. Acts Index	1986-1990	89	19	COMMENDATIONS	Citation	Kelley, Emma Virginia and Buena V. Kelley Berry; commending their work with Grand Daughters of Elks, a widely known fraternal organization for women	f	1	Va. Acts	1988				2365			S.J.R.	105
Va. Acts Index	1986-1990	89	20	COMMENDATIONS	Citation	Kempsville High School; commending Chiefs wrestling team	f	1	Va. Acts	1990				2378			H.J.R.	267
Va. Acts Index	1986-1990	89	21	COMMENDATIONS	Citation	Kempsville High School; commending Marching Chiefs band	f	1	Va. Acts	1990				2371			H.J.R.	254
Va. Acts Index	1986-1990	89	22	COMMENDATIONS	Citation	Kirby, Terry; commending his accomplishments as a high school football player	f	1	Va. Acts	1989				2048			H.J.R.	242
Va. Acts Index	1986-1990	89	23	COMMENDATIONS	Citation	Langley Air Force Base; commending its 72nd anniversary	f	1	Va. Acts	1989				2114			H.J.R.	348
Va. Acts Index	1986-1990	89	24	COMMENDATIONS	Citation	Langley Research Center; commending its staff for their contributions to commercial air travel safety	f	1	Va. Acts	1988				2219			H.J.R.	205
Va. Acts Index	1986-1990	89	25	COMMENDATIONS	Citation	Lanier, Willie Edward; commending his being named into Football Hall of Fame	f	1	Va. Acts	1986				2002			H.R.	20
Va. Acts Index	1986-1990	89	26	COMMENDATIONS	Citation	Lanier, Willie Edward; commending his being named into Football Hall of Fame	f	1	Va. Acts	1986				2102			S.J.R.	94
Va. Acts Index	1986-1990	89	27	COMMENDATIONS	Citation	Law and Government Project; recognized as an exemplary project promoting effective civic education	f	1	Va. Acts	1990				2425			H.R.	25
Va. Acts Index	1986-1990	89	28	COMMENDATIONS	Citation	Laws, Constance Curtis; commending her lifelong career of service to community, its underprivileged and its youth	f	1	Va. Acts	1990				2540			S.J.R.	113
Va. Acts Index	1986-1990	89	29	COMMENDATIONS	Citation	League of Women Voters; commending their 70th anniversary	f	1	Va. Acts	1990				2354			H.J.R.	228
Va. Acts Index	1986-1990	89	30	COMMENDATIONS	Citation	Lebanon High School; commending football team	f	1	Va. Acts	1989				2182			H.J.R.	459
Va. Acts Index	1986-1990	89	31	COMMENDATIONS	Citation	Leonard, Elizabeth Hope; commending her receiving 1986 National Modern Miss title	f	1	Va. Acts	1987				1789			H.R.	72
Va. Acts Index	1986-1990	89	32	COMMENDATIONS	Citation	Lexington High School; commending Scarlet Hurricanes football team	f	1	Va. Acts	1989				2239			S.J.R.	136
Va. Acts Index	1986-1990	89	33	COMMENDATIONS	Citation	Lineburg, Norman G.; commending his retirement as football coach of Radford High School	f	1	Va. Acts	1990				2276			H.J.R.	91
Va. Acts Index	1986-1990	89	34	COMMENDATIONS	Citation	Littlepage, Coach William Hale "Bill"; commending his outstanding accomplishments as Hopewell High School's basketball coach	f	1	Va. Acts	1986				2023			H.R.	50
Va. Acts Index	1986-1990	89	35	COMMENDATIONS	Citation	Longwood College; commending its 150th anniversary	f	1	Va. Acts	1989				2279			S.J.R.	182
Va. Acts Index	1986-1990	89	36	COMMENDATIONS	Citation	Loudoun County High School; commending girls tennis team	f	1	Va. Acts	1989				2337			S.J.R.	229
Va. Acts Index	1986-1990	90	1	COMMENDATIONS	Citation	Low, G. David; commending his dedication as an astronaut and providing a standard of excellence for youth	f	1	Va. Acts	1990				2557			S.J.R.	146
Va. Acts Index	1986-1990	90	2	COMMENDATIONS	Citation	Luck, Oswald Hutson "Ozzie"; commending his retirement and for his contributions as committee clerk for House of Delegates	f	1	Va. Acts	1986				2015			H.R.	39
Va. Acts Index	1986-1990	90	3	COMMENDATIONS	Citation	Lunenburg Central High School; commending Chargers football team	f	1	Va. Acts	1989				2193			H.J.R.	477
Va. Acts Index	1986-1990	90	4	COMMENDATIONS	Citation	Lynchburg, city of; commending its bicentennial celebration	f	1	Va. Acts	1986				1933			H.J.R.	38
Va. Acts Index	1986-1990	90	5	COMMENDATIONS	Citation	Madison High School; commending Warhawks girls softball team	f	1	Va. Acts	1990				2242			H.J.R.	23
Va. Acts Index	1986-1990	90	6	COMMENDATIONS	Citation	Magna Vista High School; commending Warriors basketball team	f	1	Va. Acts	1989				2356			S.R.	57
Va. Acts Index	1986-1990	90	7	COMMENDATIONS	Citation	Manassas Park, city of; commending its 15th anniversary	f	1	Va. Acts	1990				2560			S.J.R.	149
Va. Acts Index	1986-1990	90	8	COMMENDATIONS	Citation	Manassas Park High School; commending wrestling team	f	1	Va. Acts	1986				2012			H.R.	35
Va. Acts Index	1986-1990	90	9	COMMENDATIONS	Citation	March of Dimes; commending its 50th anniversary	f	1	Va. Acts	1988				2356			S.J.R.	96
Va. Acts Index	1986-1990	90	10	COMMENDATIONS	Citation	Margolis, Eugene; commending his being chosen president of Virginia Association of B'nai B'rith Lodges	f	1	Va. Acts	1986				2018			H.R.	44
Va. Acts Index	1986-1990	90	11	COMMENDATIONS	Citation	Marine Science, Institute and School of at College of William and Mary; commending their 50th anniversary	f	1	Va. Acts	1990				2351			H.J.R.	223
Va. Acts Index	1986-1990	90	12	COMMENDATIONS	Citation	Marion High School; commending Scarlet Hurricanes basketball team	f	1	Va. Acts	1990				2430			H.R.	36
Va. Acts Index	1986-1990	90	13	COMMENDATIONS	Citation	Marion High School; commending Scarlet Hurricanes football team	f	1	Va. Acts	1988				2250			H.R.	34
Va. Acts Index	1986-1990	90	14	COMMENDATIONS	Citation	Marion High School; commending Scarlet Hurricanes girls' junior varsity basketball team	f	1	Va. Acts	1988				2249			H.R.	33
Va. Acts Index	1986-1990	90	15	COMMENDATIONS	Citation	Marion High School; commending Scarlet Hurricanes men's tennis team	f	1	Va. Acts	1988				2249			H.R.	32
Va. Acts Index	1986-1990	90	16	COMMENDATIONS	Citation	Marshall, Dr. Herbert A.; commending his outstanding accomplishments and leadership in education	f	1	Va. Acts	1990				2529			S.J.R.	96
Va. Acts Index	1986-1990	90	17	COMMENDATIONS	Citation	Marshall-Wythe School of Law; commending its ranking 24th among 176 law schools	f	1	Va. Acts	1990				2434			H.R.	48
Va. Acts Index	1986-1990	90	18	COMMENDATIONS	Citation	Martin, Billy; commending his outstanding efforts in athletics and economic contributions	f	1	Va. Acts	1989				2188			H.J.R.	468
Va. Acts Index	1986-1990	90	19	COMMENDATIONS	Citation	Martinsville High School; commending basketball team	f	1	Va. Acts	1986				2121			S.R.	32
Va. Acts Index	1986-1990	90	20	COMMENDATIONS	Citation	Martinsville High School; commending Bulldogs football team	f	1	Va. Acts	1989				2187			H.J.R.	466
Va. Acts Index	1986-1990	90	21	COMMENDATIONS	Citation	Martinsville Speedway; commending its 40th anniversary	f	1	Va. Acts	1987				1773			H.J.R.	348
Va. Acts Index	1986-1990	90	22	COMMENDATIONS	Citation	Mays-Davis, Mary Frances; commending her retirement of 46 years from Alleghany County Combined District Courts	f	1	Va. Acts	1989				2203			H.R.	74
Va. Acts Index	1986-1990	90	23	COMMENDATIONS	Citation	Mays-Davis, Mary Frances; commending her retirement of 46 years from Alleghany County Combined District Courts	f	1	Va. Acts	1989				2343			S.R.	33
Va. Acts Index	1986-1990	90	24	COMMENDATIONS	Citation	McAllister, James Paul; commending his work on Westover Azalea Festival and Parade	f	1	Va. Acts	1986				2014			H.R.	38
Va. Acts Index	1986-1990	90	25	COMMENDATIONS	Citation	McCreary, Dr. Edward Daniel, Jr.; commending his long and influential career as teacher, minister and leader	f	1	Va. Acts	1990				2361			H.J.R.	239
Va. Acts Index	1986-1990	90	26	COMMENDATIONS	Citation	McDiarmid, Dorothy S.; awarding her desk chair as token of appreciation after 26 years of service with House of Delegates	f	1	Va. Acts	1990				102		47	H.B.	266
Va. Acts Index	1986-1990	90	27	COMMENDATIONS	Citation	McDiarmid, Dorothy S.; commending her career that demonstrated that gender no longer is a barrier to halls of power	f	1	Va. Acts	1990				2362			H.J.R.	240
Va. Acts Index	1986-1990	90	28	COMMENDATIONS	Citation	McLean High School; commending Academic Team for its laudable academic achievements	f	1	Va. Acts	1989				2207			H.R.	79
Va. Acts Index	1986-1990	90	29	COMMENDATIONS	Citation	Meacham, Gregory W.; commending his inspiring personal achievements	f	1	Va. Acts	1990				2358			H.J.R.	234
Va. Acts Index	1986-1990	90	30	COMMENDATIONS	Citation	Menchville High School; commending its academic achievements	f	1	Va. Acts	1986				2000			H.R.	10
Va. Acts Index	1986-1990	90	31	COMMENDATIONS	Citation	Metheney, Betty; commending her dedication and love to make last weeks and days of terminally ill people as comfortable as possible	f	1	Va. Acts	1988				2254			H.R.	40
Va. Acts Index	1986-1990	90	32	COMMENDATIONS	Citation	Meyer, William Rhett; commending accomplishments in assuring clean air is enjoyed by all	f	1	Va. Acts	1986				1955			H.J.R.	82
Va. Acts Index	1986-1990	90	33	COMMENDATIONS	Citation	Middleton, David B.; commending his contributions to aviation safety	f	1	Va. Acts	1988				2245			H.R.	28
Va. Acts Index	1986-1990	90	34	COMMENDATIONS	Citation	Midlothian High School; commending Trojans girls tennis team	f	1	Va. Acts	1990				2433			H.R.	40
Va. Acts Index	1986-1990	91	1	COMMENDATIONS	Citation	Miller, Bruce; commending his many years of public broadcasting	f	1	Va. Acts	1989				2193			H.J.R.	476
Va. Acts Index	1986-1990	91	2	COMMENDATIONS	Citation	Mills E. Godwin High School; commending its selection as one of the most outstanding high schools in America	f	1	Va. Acts	1990				2278			H.J.R.	94
Va. Acts Index	1986-1990	91	3	COMMENDATIONS	Citation	Monacan High School; commending Marching Chiefs band	f	1	Va. Acts	1989				2111			H.J.R.	344
Va. Acts Index	1986-1990	91	4	COMMENDATIONS	Citation	Montford Point Marine Association; commending their valued contributions to our nation	f	1	Va. Acts	1988				2214			H.J.R.	198
Va. Acts Index	1986-1990	91	5	COMMENDATIONS	Citation	Moore, Joseph Thurman "Crash"; commending his contributions and accomplishments	f	1	Va. Acts	1986				2020			H.R.	46
Va. Acts Index	1986-1990	91	6	COMMENDATIONS	Citation	Moorman, Joseph; commending his selection with marine biology delegation of People to People Youth Science Exchange with Soviet Union	f	1	Va. Acts	1990				2497			S.J.R.	40
Va. Acts Index	1986-1990	91	7	COMMENDATIONS	Citation	Motley, James A.; commending his being chosen Virginia's economic volunteer of 1987 and for his accomplishments	f	1	Va. Acts	1988				2098			H.J.R.	16
Va. Acts Index	1986-1990	91	8	COMMENDATIONS	Citation	Mount Vernon High School; commending Marching Majors band	f	1	Va. Acts	1989				2055			H.J.R.	254
Va. Acts Index	1986-1990	91	9	COMMENDATIONS	Citation	Murphy, William R.; commending his brilliant career and his retirement from general district court	f	1	Va. Acts	1990				2581			S.R.	43
Va. Acts Index	1986-1990	91	10	COMMENDATIONS	Citation	Murphy, William R.; commending his brilliant career and his retirement from general district court	f	1	Va. Acts	1990	Special			8			H.R.	4
Va. Acts Index	1986-1990	91	11	COMMENDATIONS	Citation	Myers, Kimberly Elizabeth; commending her outstanding athletic accomplishments	f	1	Va. Acts	1990				2420			H.R.	17
Va. Acts Index	1986-1990	91	12	COMMENDATIONS	Citation	Newport News Shipbuilding and Dry Dock Company; commending its 100th anniversary	f	1	Va. Acts	1986				2108			S.J.R.	100
Va. Acts Index	1986-1990	91	13	COMMENDATIONS	Citation	Newsome Park Middle School; commending their outstanding substance abuse programs	f	1	Va. Acts	1989				2058			H.J.R.	258
Va. Acts Index	1986-1990	91	14	COMMENDATIONS	Citation	Newsome Park Middle School; commending their outstanding substance abuse programs	f	1	Va. Acts	1989				2181			H.J.R.	457
Va. Acts Index	1986-1990	91	15	COMMENDATIONS	Citation	Nguyen, Hoang-An Ngoc; commending his being qualified as semi-finalist in 48th Annual Westinghouse Science Talent Search	f	1	Va. Acts	1989				2347			S.R.	39
Va. Acts Index	1986-1990	91	16	COMMENDATIONS	Citation	Nguyen-Long, Victor; commending his winning national haiku (Japanese verse) contest	f	1	Va. Acts	1988				2258			H.R.	46
Va. Acts Index	1986-1990	91	17	COMMENDATIONS	Citation	Norfolk Highlands Elementary School; commending its 75th anniversary	f	1	Va. Acts	1989				2354			S.R.	55
Va. Acts Index	1986-1990	91	18	COMMENDATIONS	Citation	Norfolk State University; commending men's basketball team	f	1	Va. Acts	1986				2021			H.R.	47
Va. Acts Index	1986-1990	91	19	COMMENDATIONS	Citation	Norfolk State University; commending men's basketball team	f	1	Va. Acts	1987				1793			H.R.	78
Va. Acts Index	1986-1990	91	20	COMMENDATIONS	Citation	Norfolk State University; commending Spartans basketball team	f	1	Va. Acts	1990				2573			S.R.	23
Va. Acts Index	1986-1990	91	21	COMMENDATIONS	Citation	Norfolk State University; commending women's basketball team	f	1	Va. Acts	1986				2025			H.R.	58
Va. Acts Index	1986-1990	91	22	COMMENDATIONS	Citation	North Stafford High School; commending Wolverines gymnastic team	f	1	Va. Acts	1990				2376			H.J.R.	264
Va. Acts Index	1986-1990	91	23	COMMENDATIONS	Citation	Northern Virginia Youth Symphony Association; commending its 25th anniversary	f	1	Va. Acts	1990				2559			S.J.R.	148
Va. Acts Index	1986-1990	91	24	COMMENDATIONS	Citation	Nott, Frank H., Incorporated; commending its 100th anniversary	f	1	Va. Acts	1987				1780			H.J.R.	358
Va. Acts Index	1986-1990	91	25	COMMENDATIONS	Citation	Nottoway County; commending its 200th anniversary	f	1	Va. Acts	1989				2322			S.J.R.	207
Va. Acts Index	1986-1990	91	26	COMMENDATIONS	Citation	Nottoway County Senior High School; commending Cougars football team	f	1	Va. Acts	1989				2092			H.J.R.	315
Va. Acts Index	1986-1990	91	27	COMMENDATIONS	Citation	Nottoway High School; commending football team	f	1	Va. Acts	1987				1734			H.J.R.	267
Va. Acts Index	1986-1990	91	28	COMMENDATIONS	Citation	Nurse practitioners; commending Department of Health Professions for its study thereon, reports to be made	f	1	Va. Acts	1990				2457			S.J.R.	24
Va. Acts Index	1986-1990	91	29	COMMENDATIONS	Citation	Occoquan-Woodbridge-Lorton Volunteer Fire Department; commending its 50th anniversary and dedication to their community	f	1	Va. Acts	1988				2220			H.J.R.	207
Va. Acts Index	1986-1990	91	30	COMMENDATIONS	Citation	Old Dominion University; commending its 25th anniversary	f	1	Va. Acts	1987				1816			S.J.R.	138
Va. Acts Index	1986-1990	91	31	COMMENDATIONS	Citation	O'Leary, Francis X., Jr.; commending his technological innovation in finance in Treasurer's Office of Arlington County	f	1	Va. Acts	1990				2421			H.R.	19
Va. Acts Index	1986-1990	91	32	COMMENDATIONS	Citation	Osbourn High School; commending wrestling team	f	1	Va. Acts	1986				2013			H.R.	36
Va. Acts Index	1986-1990	91	33	COMMENDATIONS	Citation	Owens, Colonel George T.; commending his service to Prince William County Police Department	f	1	Va. Acts	1988				2312			S.J.R.	69
Va. Acts Index	1986-1990	91	34	COMMENDATIONS	Citation	Park View High School; commending Future Farmers of America Club	f	1	Va. Acts	1990				2537			S.J.R.	108
Va. Acts Index	1986-1990	91	35	COMMENDATIONS	Citation	Park View High School; commending gymnastic team	f	1	Va. Acts	1989				2185			H.J.R.	463
Va. Acts Index	1986-1990	92	1	COMMENDATIONS	Citation	Park View High School; commending Patriots football team	f	1	Va. Acts	1989				2184			H.J.R.	462
Va. Acts Index	1986-1990	92	2	COMMENDATIONS	Citation	Park View High School; commending Patriots football team	f	1	Va. Acts	1989				2319			S.J.R.	203
Va. Acts Index	1986-1990	92	3	COMMENDATIONS	Citation	Parry McCluer High School; commending Fighting Blues football team	f	1	Va. Acts	1987				1695			H.J.R.	201
Va. Acts Index	1986-1990	92	4	COMMENDATIONS	Citation	Parry McCluer High School; commending Fighting Blues football team	f	1	Va. Acts	1988				2213			H.J.R.	197
Va. Acts Index	1986-1990	92	5	COMMENDATIONS	Citation	Party All Night project; commending an alcohol and drug-free endeavor by high school seniors	f	1	Va. Acts	1989				2215			H.R.	91
Va. Acts Index	1986-1990	92	6	COMMENDATIONS	Citation	Patrick Henry High School; commending Patriots basketball team	f	1	Va. Acts	1989				2309			S.J.R.	188
Va. Acts Index	1986-1990	92	7	COMMENDATIONS	Citation	People's Savings and Loan Association; commending its 100 years of service	f	1	Va. Acts	1989	Special			47			H.J.R.	11
Va. Acts Index	1986-1990	92	8	COMMENDATIONS	Citation	Person, Lee H., Jr.; commending his contributions to aviation safety	f	1	Va. Acts	1988				2246			H.R.	29
Va. Acts Index	1986-1990	92	9	COMMENDATIONS	Citation	Phoebus, community of; commending its 90th anniversary	f	1	Va. Acts	1990				2431			H.R.	37
Va. Acts Index	1986-1990	92	10	COMMENDATIONS	Citation	Pinder, Melissa; commending her becoming Virginia's Junior Miss of 1988	f	1	Va. Acts	1988				2240			H.R.	19
Va. Acts Index	1986-1990	92	11	COMMENDATIONS	Citation	Police, State; commending accreditation	f	1	Va. Acts	1987				1802			S.J.R.	120
Va. Acts Index	1986-1990	92	12	COMMENDATIONS	Citation	Pollard, Grace Phillips; remembering her lifelong dedication to beautifying the Commonwealth as First Lady from 1930-1932	f	1	Va. Acts	1989				2254			S.J.R.	158
Va. Acts Index	1986-1990	92	13	COMMENDATIONS	Citation	Portsmouth public schools; commending their support of visual arts that have been displayed in General Assembly Building during 1987 Session	f	1	Va. Acts	1987				1696			H.J.R.	203
Va. Acts Index	1986-1990	92	14	COMMENDATIONS	Citation	Pound High School; commending Lady Wildcats basketball team	f	1	Va. Acts	1989				2054			H.J.R.	252
Va. Acts Index	1986-1990	92	15	COMMENDATIONS	Citation	Powell, Lewis F., Jr.; commending his retirement from U.S. Supreme Court	f	1	Va. Acts	1988				2221			H.J.R.	208
Va. Acts Index	1986-1990	92	16	COMMENDATIONS	Citation	Powell Valley High School; commending Vikings football team	f	1	Va. Acts	1990				2236			H.J.R.	4
Va. Acts Index	1986-1990	92	17	COMMENDATIONS	Citation	Price, Dr. Charles K.; commending his development of innovative and progressive programs for Department of Correctional Education	f	1	Va. Acts	1988				2226			H.J.R.	216
Va. Acts Index	1986-1990	92	18	COMMENDATIONS	Citation	Prince William Cannons; commending baseball team	f	1	Va. Acts	1990				2364			H.J.R.	244
Va. Acts Index	1986-1990	92	19	COMMENDATIONS	Citation	Prince William County Medical Society; commending its 30th anniversary	f	1	Va. Acts	1989				2190			H.J.R.	471
Va. Acts Index	1986-1990	92	20	COMMENDATIONS	Citation	Pulaski County; commending its 150th anniversary	f	1	Va. Acts	1989				2063			H.J.R.	265
Va. Acts Index	1986-1990	92	21	COMMENDATIONS	Citation	Pulaski, town of; commending its 100th anniversary	f	1	Va. Acts	1986				1987			H.J.R.	171
Va. Acts Index	1986-1990	92	22	COMMENDATIONS	Citation	Radio station WNVZ; commending their "Kid Watch" program and concern for safety of all children	f	1	Va. Acts	1989				2310			S.J.R.	189
Va. Acts Index	1986-1990	92	23	COMMENDATIONS	Citation	Ragland, Robert; commending his winning FFA national championship for 1987, and to Nelson County High School FFA Nursery/Landscape Team	f	1	Va. Acts	1988				2111			H.J.R.	36
Va. Acts Index	1986-1990	92	24	COMMENDATIONS	Citation	Rattley, William E.; commending his commitment to improve lives of his fellow man	f	1	Va. Acts	1988				2212			H.J.R.	195
Va. Acts Index	1986-1990	92	25	COMMENDATIONS	Citation	Redford, Dorothy Spruill; commending her preserving an important aspect of history of this nation	f	1	Va. Acts	1987				1774			H.J.R.	350
Va. Acts Index	1986-1990	92	26	COMMENDATIONS	Citation	Rehabilitative Services, Department of; commending its 70 years of "Helping Virginians Put Their Pride to Work".	f	1	Va. Acts	1990				2507			S.J.R.	49
Va. Acts Index	1986-1990	92	27	COMMENDATIONS	Citation	Remington, town of; commending its 100th anniversary	f	1	Va. Acts	1990				2379			H.J.R.	269
Va. Acts Index	1986-1990	92	28	COMMENDATIONS	Citation	Revenue, commissioners of; commending	f	1	Va. Acts	1986				2007			H.R.	27
Va. Acts Index	1986-1990	92	29	COMMENDATIONS	Citation	Reynolds, Glenn A.; awarded service revolver which he used during his service to Department of Corrections	f	1	Va. Acts	1986				32		28	H.B.	357
Va. Acts Index	1986-1990	92	30	COMMENDATIONS	Citation	Richard Bland College; commending its 25th anniversary	f	1	Va. Acts	1986				1935			H.J.R.	40
Va. Acts Index	1986-1990	92	31	COMMENDATIONS	Citation	Richmond Forum; commending basic American right of freedom of speech	f	1	Va. Acts	1990				2355			H.J.R.	230
Va. Acts Index	1986-1990	92	32	COMMENDATIONS	Citation	Riddick, Moses A., Jr.; commending his long and distinguished public career	f	1	Va. Acts	1990				2534			S.J.R.	104
Va. Acts Index	1986-1990	92	33	COMMENDATIONS	Citation	Ridgeway, town of; commending its 100th anniversary	f	1	Va. Acts	1990				2417			H.R.	2
Va. Acts Index	1986-1990	92	34	COMMENDATIONS	Citation	Ridgeway, town of; commending its 100th anniversary	f	1	Va. Acts	1990				2568			S.R.	2
Va. Acts Index	1986-1990	92	35	COMMENDATIONS	Citation	Ridley, John E.; commending his act of bravery which resulted in saving 2 lives	f	1	Va. Acts	1988				2147			H.J.R.	94
Va. Acts Index	1986-1990	92	36	COMMENDATIONS	Citation	Robert E. Lee High School; commending Fighting Leemen basketball team	f	1	Va. Acts	1990				2577			S.R.	38
Va. Acts Index	1986-1990	93	1	COMMENDATIONS	Citation	Robinson, David; commending his outstanding achievements in basketball	f	1	Va. Acts	1988				2215			H.J.R.	200
Va. Acts Index	1986-1990	93	2	COMMENDATIONS	Citation	Robinson, Willard M., Jr.; commending his many years of valuable service to Newport News City and Commonwealth	f	1	Va. Acts	1990				2555			S.J.R.	143
Va. Acts Index	1986-1990	93	3	COMMENDATIONS	Citation	Rogers, Dr. Isabel; commending her being elected spokesperson for Presbyterian Church (U.S.A.) and for her many personal achievements	f	1	Va. Acts	1989				2062			H.J.R.	264
Va. Acts Index	1986-1990	93	4	COMMENDATIONS	Citation	Rotary Club of Annandale; commending its dedication and service to communities and leadership in Rotary International PolioPlus Campaign	f	1	Va. Acts	1989	Special II			48			H.J.R.	12
Va. Acts Index	1986-1990	93	5	COMMENDATIONS	Citation	Rye Cove High School; commending Lady Eagles basketball team	f	1	Va. Acts	1988				2213			H.J.R.	196
Va. Acts Index	1986-1990	93	6	COMMENDATIONS	Citation	Saddler, Dorothy Bell; commending her strength and commitment in helping those who have difficulty helping themselves	f	1	Va. Acts	1989				2250			S.J.R.	150
Va. Acts Index	1986-1990	93	7	COMMENDATIONS	Citation	Salem High School; commending Spartans football season	f	1	Va. Acts	1987				1711			H.J.R.	227
Va. Acts Index	1986-1990	93	8	COMMENDATIONS	Citation	Sawyer, Dr. David E.; commending his achievements in serving Fairfax County Public Schools from 1980-1988	f	1	Va. Acts	1989				2080			H.J.R.	292
Va. Acts Index	1986-1990	93	9	COMMENDATIONS	Citation	Schuyler, community of; commending its 100th anniversary	f	1	Va. Acts	1987				1694			H.J.R.	200
Va. Acts Index	1986-1990	93	10	COMMENDATIONS	Citation	Scott, Dr. C. Waldo; commending his many professional, humanitarian and civic achievements	f	1	Va. Acts	1988				2267			H.R.	60
Va. Acts Index	1986-1990	93	11	COMMENDATIONS	Citation	Sentencing guidelines; commending Chief Justice of Supreme Court, Department of Criminal Justice Services and Judicial Conference of Virginia for developing and testing	f	1	Va. Acts	1990				2505			S.J.R.	46
Va. Acts Index	1986-1990	93	12	COMMENDATIONS	Citation	Serage, Barbara; commending her contributions in developing Fairfax Symphony	f	1	Va. Acts	1989				2214			H.R.	90
Va. Acts Index	1986-1990	93	13	COMMENDATIONS	Citation	Sheltered Workshop of Bedford, Incorporated; commending its great achievements and for becoming 1985 Small Work Center of the Year	f	1	Va. Acts	1987				1735			H.J.R.	268
